copy,copy,copy,copy
2750.3,trial-3-dispense-50.0-ul-channel_1,4.98E+01,
2750.4,trial-3-liquid_height-50.0-ul-channel_1,2.66E+01,
2864.7,trial-4-aspirate-50.0-ul-channel_1,49.88780326,
2864.7,trial-4-dispense-50.0-ul-channel_1,49.78250449,
2864.8,trial-4-liquid_height-50.0-ul-channel_1,2.66E+01,
2978.8,trial-5-aspirate-50.0-ul-channel_1,4.99E+01,
2978.9,trial-5-dispense-50.0-ul-channel_1,49.77380135,
2979,trial-5-liquid_height-50.0-ul-channel_1,2.66E+01,
3092.2,trial-6-aspirate-50.0-ul-channel_1,49.87928895,
3092.3,trial-6-dispense-50.0-ul-channel_1,49.81739146,
3092.4,trial-6-liquid_height-50.0-ul-channel_1,2.66E+01,
3205.2,trial-7-aspirate-50.0-ul-channel_1,49.90470781,
3205.3,trial-7-dispense-50.0-ul-channel_1,4.98E+01,
3205.4,trial-7-liquid_height-50.0-ul-channel_1,2.66E+01,
3319.4,trial-8-aspirate-50.0-ul-channel_1,4.99E+01,
3319.5,trial-8-dispense-50.0-ul-channel_1,49.78718409,
3319.6,trial-8-liquid_height-50.0-ul-channel_1,2.66E+01,
3432.9,trial-9-aspirate-50.0-ul-channel_1,4.99E+01,
3433,trial-9-dispense-50.0-ul-channel_1,4.98E+01,
3433.1,trial-9-liquid_height-50.0-ul-channel_1,26.62636757,
3547.9,trial-10-aspirate-50.0-ul-channel_1,4.99E+01,
3548,trial-10-dispense-50.0-ul-channel_1,4.98E+01,
3548.1,trial-10-liquid_height-50.0-ul-channel_1,2.66E+01,
3669.3,trial-1-aspirate-10.0-ul-channel_1,1.01E+01,
3669.4,trial-1-dispense-10.0-ul-channel_1,10.01305523,
3669.5,trial-1-liquid_height-10.0-ul-channel_1,2.66E+01,
3784.1,trial-2-aspirate-10.0-ul-channel_1,1.01E+01,
3784.2,trial-2-dispense-10.0-ul-channel_1,1.00E+01,
3784.3,trial-2-liquid_height-10.0-ul-channel_1,26.62553787,
3898.2,trial-3-aspirate-10.0-ul-channel_1,1.01E+01,
3898.3,trial-3-dispense-10.0-ul-channel_1,10.01060145,
3898.4,trial-3-liquid_height-10.0-ul-channel_1,26.62522316,
4012,trial-4-aspirate-10.0-ul-channel_1,10.08174789,
4012.1,trial-4-dispense-10.0-ul-channel_1,1.00E+01,
4012.2,trial-4-liquid_height-10.0-ul-channel_1,26.62495613,
4125.1,trial-5-aspirate-10.0-ul-channel_1,10.08483813,
4125.2,trial-5-dispense-10.0-ul-channel_1,9.98893087,
4125.3,trial-5-liquid_height-10.0-ul-channel_1,26.62467957,
4239.4,trial-6-aspirate-10.0-ul-channel_1,1.01E+01,
4239.5,trial-6-dispense-10.0-ul-channel_1,1.00E+01,
4239.6,trial-6-liquid_height-10.0-ul-channel_1,2.66E+01,
4353,trial-7-aspirate-10.0-ul-channel_1,10.11656781,
4353.1,trial-7-dispense-10.0-ul-channel_1,1.00E+01,
4353.2,trial-7-liquid_height-10.0-ul-channel_1,2.66E+01,
4468.1,trial-8-aspirate-10.0-ul-channel_1,1.01E+01,
4468.2,trial-8-dispense-10.0-ul-channel_1,9.987582227,
4468.3,trial-8-liquid_height-10.0-ul-channel_1,2.66E+01,
4582.5,trial-9-aspirate-10.0-ul-channel_1,1.01E+01,
4582.6,trial-9-dispense-10.0-ul-channel_1,9.98E+00,
4582.7,trial-9-liquid_height-10.0-ul-channel_1,2.66E+01,
4698.2,trial-10-aspirate-10.0-ul-channel_1,10.05605184,
4698.3,trial-10-dispense-10.0-ul-channel_1,9.976152049,
4698.4,trial-10-liquid_height-10.0-ul-channel_1,26.62339211,
1389.1,TRIALS_END,,
1258.3,_________________,,
1258.3,EVAPORATION_START,,
1258.3,aspirate-average-ul,0.021558229,
1258.4,dispense-average-ul,0.024826976,
1258.3,EVAPORATION_END,,
4676.1,_________________,,
4676.1,ENVIRONMENT_START,,
4676.1,environment-first-celsius-pipette,-4.50E+01,
4676.2,environment-first-humidity-pipette,54.78598022,
4676.3,environment-first-celsius-air,20.8,
4676.5,environment-first-humidity-air,52.8,
4676.6,environment-first-pascals-air,1.00E+03,
4676.7,environment-first-celsius-liquid,2.50E+01,
4676.8,environment-last-celsius-pipette,26.44197083,
4676.9,environment-last-humidity-pipette,4.07E+01,
4677,environment-last-celsius-air,2.10E+01,
4677.1,environment-last-humidity-air,4.91E+01,
4677.2,environment-last-pascals-air,1000,
4677.3,environment-last-celsius-liquid,2.50E+01,
4677.4,environment-min-celsius-pipette,-4.50E+01,
4677.5,environment-min-humidity-pipette,4.07E+01,
4677.6,environment-min-celsius-air,2.08E+01,
4677.8,environment-min-humidity-air,48.9,
4677.9,environment-min-pascals-air,1.00E+03,
4678,environment-min-celsius-liquid,2.50E+01,
4678.1,environment-max-celsius-pipette,2.64E+01,
4678.2,environment-max-humidity-pipette,54.79055786,
4678.3,environment-max-celsius-air,2.11E+01,
4678.4,environment-max-humidity-air,55,
4678.5,environment-max-pascals-air,1000,
4678.6,environment-max-celsius-liquid,25,
4676.1,ENVIRONMENT_END,,
277.8,__________________,,
277.8,MEASUREMENTS_START,,
277.8,measure-init-blank-ul-channel_1-trial-1-celsius-pipette,-4.50E+01,
277.9,measure-init-blank-ul-channel_1-trial-1-humidity-pipette,54.78598022,
278,measure-init-blank-ul-channel_1-trial-1-celsius-air,2.08E+01,
278.1,measure-init-blank-ul-channel_1-trial-1-humidity-air,5.28E+01,
278.1,measure-init-blank-ul-channel_1-trial-1-pascals-air,1.00E+03,
278.2,measure-init-blank-ul-channel_1-trial-1-celsius-liquid,25,
278.3,measure-init-blank-ul-channel_1-trial-1-grams-average,1.65E+01,
278.4,measure-init-blank-ul-channel_1-trial-1-grams-cv,1.69E-07,
278.5,measure-init-blank-ul-channel_1-trial-1-grams-min,1.65E+01,
278.5,measure-init-blank-ul-channel_1-trial-1-grams-max,16.540456,
278.6,measure-init-blank-ul-channel_1-trial-1-samples-start-time,1.77E+09,
278.7,measure-init-blank-ul-channel_1-trial-1-samples-duration,9.72E+00,
278.8,measure-init-blank-ul-channel_1-trial-1-samples-count,5.00E+01,
303,measure-aspirate-blank-ul-channel_1-trial-1-celsius-pipette,2.20E+01,
303.1,measure-aspirate-blank-ul-channel_1-trial-1-humidity-pipette,54.65933228,
303.2,measure-aspirate-blank-ul-channel_1-trial-1-celsius-air,2.08E+01,
303.3,measure-aspirate-blank-ul-channel_1-trial-1-humidity-air,5.33E+01,
303.4,measure-aspirate-blank-ul-channel_1-trial-1-pascals-air,1.00E+03,
303.4,measure-aspirate-blank-ul-channel_1-trial-1-celsius-liquid,25,
303.5,measure-aspirate-blank-ul-channel_1-trial-1-grams-average,1.65E+01,
303.6,measure-aspirate-blank-ul-channel_1-trial-1-grams-cv,1.18E-07,
303.7,measure-aspirate-blank-ul-channel_1-trial-1-grams-min,1.65E+01,
303.8,measure-aspirate-blank-ul-channel_1-trial-1-grams-max,16.540438,
303.8,measure-aspirate-blank-ul-channel_1-trial-1-samples-start-time,1.77E+09,
303.9,measure-aspirate-blank-ul-channel_1-trial-1-samples-duration,9.80E+00,
304,measure-aspirate-blank-ul-channel_1-trial-1-samples-count,5.00E+01,
329.6,measure-dispense-blank-ul-channel_1-trial-1-celsius-pipette,2.21E+01,
329.7,measure-dispense-blank-ul-channel_1-trial-1-humidity-pipette,54.79055786,
329.8,measure-dispense-blank-ul-channel_1-trial-1-celsius-air,2.08E+01,
329.9,measure-dispense-blank-ul-channel_1-trial-1-humidity-air,5.38E+01,
329.9,measure-dispense-blank-ul-channel_1-trial-1-pascals-air,1.00E+03,
330,measure-dispense-blank-ul-channel_1-trial-1-celsius-liquid,25,
330.1,measure-dispense-blank-ul-channel_1-trial-1-grams-average,1.65E+01,
330.2,measure-dispense-blank-ul-channel_1-trial-1-grams-cv,1.14E-07,
330.3,measure-dispense-blank-ul-channel_1-trial-1-grams-min,1.65E+01,
330.3,measure-dispense-blank-ul-channel_1-trial-1-grams-max,16.54042,
330.4,measure-dispense-blank-ul-channel_1-trial-1-samples-start-time,1.77E+09,
330.5,measure-dispense-blank-ul-channel_1-trial-1-samples-duration,9.74E+00,
330.6,measure-dispense-blank-ul-channel_1-trial-1-samples-count,5.00E+01,
380.2,measure-init-blank-ul-channel_1-trial-2-celsius-pipette,2.22E+01,
380.3,measure-init-blank-ul-channel_1-trial-2-humidity-pipette,54.64559937,
380.4,measure-init-blank-ul-channel_1-trial-2-celsius-air,2.08E+01,
380.5,measure-init-blank-ul-channel_1-trial-2-humidity-air,5.48E+01,
380.6,measure-init-blank-ul-channel_1-trial-2-pascals-air,1.00E+03,
380.7,measure-init-blank-ul-channel_1-trial-2-celsius-liquid,25,
380.8,measure-init-blank-ul-channel_1-trial-2-grams-average,1.65E+01,
380.8,measure-init-blank-ul-channel_1-trial-2-grams-cv,1.62E-07,
380.9,measure-init-blank-ul-channel_1-trial-2-grams-min,1.65E+01,
381,measure-init-blank-ul-channel_1-trial-2-grams-max,16.540378,
381.1,measure-init-blank-ul-channel_1-trial-2-samples-start-time,1.77E+09,
381.2,measure-init-blank-ul-channel_1-trial-2-samples-duration,9.77E+00,
381.2,measure-init-blank-ul-channel_1-trial-2-samples-count,5.00E+01,
405.6,measure-aspirate-blank-ul-channel_1-trial-2-celsius-pipette,2.24E+01,
405.7,measure-aspirate-blank-ul-channel_1-trial-2-humidity-pipette,54.56625366,
405.7,measure-aspirate-blank-ul-channel_1-trial-2-celsius-air,2.09E+01,
405.8,measure-aspirate-blank-ul-channel_1-trial-2-humidity-air,5.50E+01,
405.9,measure-aspirate-blank-ul-channel_1-trial-2-pascals-air,1.00E+03,
406,measure-aspirate-blank-ul-channel_1-trial-2-celsius-liquid,25,
406.1,measure-aspirate-blank-ul-channel_1-trial-2-grams-average,1.65E+01,
406.1,measure-aspirate-blank-ul-channel_1-trial-2-grams-cv,1.20E-07,
406.2,measure-aspirate-blank-ul-channel_1-trial-2-grams-min,1.65E+01,
406.3,measure-aspirate-blank-ul-channel_1-trial-2-grams-max,16.540358,
406.4,measure-aspirate-blank-ul-channel_1-trial-2-samples-start-time,1.77E+09,
406.5,measure-aspirate-blank-ul-channel_1-trial-2-samples-duration,9.81E+00,
406.5,measure-aspirate-blank-ul-channel_1-trial-2-samples-count,5.00E+01,
432.3,measure-dispense-blank-ul-channel_1-trial-2-celsius-pipette,2.25E+01,
432.4,measure-dispense-blank-ul-channel_1-trial-2-humidity-pipette,54.47927856,
432.5,measure-dispense-blank-ul-channel_1-trial-2-celsius-air,2.09E+01,
432.6,measure-dispense-blank-ul-channel_1-trial-2-humidity-air,5.49E+01,
432.6,measure-dispense-blank-ul-channel_1-trial-2-pascals-air,1.00E+03,
432.7,measure-dispense-blank-ul-channel_1-trial-2-celsius-liquid,25,
432.8,measure-dispense-blank-ul-channel_1-trial-2-grams-average,1.65E+01,
432.9,measure-dispense-blank-ul-channel_1-trial-2-grams-cv,2.54E-07,
433,measure-dispense-blank-ul-channel_1-trial-2-grams-min,1.65E+01,
433,measure-dispense-blank-ul-channel_1-trial-2-grams-max,16.540334,
433.2,measure-dispense-blank-ul-channel_1-trial-2-samples-start-time,1.77E+09,
433.3,measure-dispense-blank-ul-channel_1-trial-2-samples-duration,9.74E+00,
433.3,measure-dispense-blank-ul-channel_1-trial-2-samples-count,4.40E+01,
482.9,measure-init-blank-ul-channel_1-trial-3-celsius-pipette,2.26E+01,
483,measure-init-blank-ul-channel_1-trial-3-humidity-pipette,54.13137817,
483.1,measure-init-blank-ul-channel_1-trial-3-celsius-air,2.09E+01,
483.1,measure-init-blank-ul-channel_1-trial-3-humidity-air,5.41E+01,
483.2,measure-init-blank-ul-channel_1-trial-3-pascals-air,1.00E+03,
483.3,measure-init-blank-ul-channel_1-trial-3-celsius-liquid,25,
483.4,measure-init-blank-ul-channel_1-trial-3-grams-average,1.65E+01,
483.4,measure-init-blank-ul-channel_1-trial-3-grams-cv,1.36E-07,
483.5,measure-init-blank-ul-channel_1-trial-3-grams-min,1.65E+01,
483.6,measure-init-blank-ul-channel_1-trial-3-grams-max,16.540286,
483.7,measure-init-blank-ul-channel_1-trial-3-samples-start-time,1.77E+09,
483.8,measure-init-blank-ul-channel_1-trial-3-samples-duration,9.82E+00,
483.9,measure-init-blank-ul-channel_1-trial-3-samples-count,5.00E+01,
508.2,measure-aspirate-blank-ul-channel_1-trial-3-celsius-pipette,2.28E+01,
508.3,measure-aspirate-blank-ul-channel_1-trial-3-humidity-pipette,53.7346344,
508.4,measure-aspirate-blank-ul-channel_1-trial-3-celsius-air,2.09E+01,
508.5,measure-aspirate-blank-ul-channel_1-trial-3-humidity-air,5.36E+01,
508.5,measure-aspirate-blank-ul-channel_1-trial-3-pascals-air,1.00E+03,
508.6,measure-aspirate-blank-ul-channel_1-trial-3-celsius-liquid,25,
508.7,measure-aspirate-blank-ul-channel_1-trial-3-grams-average,1.65E+01,
508.8,measure-aspirate-blank-ul-channel_1-trial-3-grams-cv,2.17E-07,
508.9,measure-aspirate-blank-ul-channel_1-trial-3-grams-min,1.65E+01,
509,measure-aspirate-blank-ul-channel_1-trial-3-grams-max,16.540266,
509.1,measure-aspirate-blank-ul-channel_1-trial-3-samples-start-time,1.77E+09,
509.2,measure-aspirate-blank-ul-channel_1-trial-3-samples-duration,9.81E+00,
509.2,measure-aspirate-blank-ul-channel_1-trial-3-samples-count,5.00E+01,
535,measure-dispense-blank-ul-channel_1-trial-3-celsius-pipette,2.29E+01,
535.1,measure-dispense-blank-ul-channel_1-trial-3-humidity-pipette,53.10444641,
535.1,measure-dispense-blank-ul-channel_1-trial-3-celsius-air,2.09E+01,
535.2,measure-dispense-blank-ul-channel_1-trial-3-humidity-air,5.29E+01,
535.3,measure-dispense-blank-ul-channel_1-trial-3-pascals-air,1.00E+03,
535.4,measure-dispense-blank-ul-channel_1-trial-3-celsius-liquid,25,
535.5,measure-dispense-blank-ul-channel_1-trial-3-grams-average,1.65E+01,
535.6,measure-dispense-blank-ul-channel_1-trial-3-grams-cv,1.85E-07,
535.7,measure-dispense-blank-ul-channel_1-trial-3-grams-min,1.65E+01,
535.7,measure-dispense-blank-ul-channel_1-trial-3-grams-max,16.540236,
535.8,measure-dispense-blank-ul-channel_1-trial-3-samples-start-time,1.77E+09,
535.9,measure-dispense-blank-ul-channel_1-trial-3-samples-duration,9.76E+00,
536,measure-dispense-blank-ul-channel_1-trial-3-samples-count,5.00E+01,
585.6,measure-init-blank-ul-channel_1-trial-4-celsius-pipette,2.30E+01,
585.7,measure-init-blank-ul-channel_1-trial-4-humidity-pipette,52.39794922,
585.8,measure-init-blank-ul-channel_1-trial-4-celsius-air,2.09E+01,
585.9,measure-init-blank-ul-channel_1-trial-4-humidity-air,5.16E+01,
586,measure-init-blank-ul-channel_1-trial-4-pascals-air,1.00E+03,
586.1,measure-init-blank-ul-channel_1-trial-4-celsius-liquid,25,
586.2,measure-init-blank-ul-channel_1-trial-4-grams-average,1.65E+01,
586.2,measure-init-blank-ul-channel_1-trial-4-grams-cv,1.76E-07,
586.3,measure-init-blank-ul-channel_1-trial-4-grams-min,1.65E+01,
586.4,measure-init-blank-ul-channel_1-trial-4-grams-max,16.540184,
586.5,measure-init-blank-ul-channel_1-trial-4-samples-start-time,1.77E+09,
586.6,measure-init-blank-ul-channel_1-trial-4-samples-duration,9.92E+00,
586.6,measure-init-blank-ul-channel_1-trial-4-samples-count,5.00E+01,
610.8,measure-aspirate-blank-ul-channel_1-trial-4-celsius-pipette,2.31E+01,
610.9,measure-aspirate-blank-ul-channel_1-trial-4-humidity-pipette,51.79216003,
611,measure-aspirate-blank-ul-channel_1-trial-4-celsius-air,2.08E+01,
611,measure-aspirate-blank-ul-channel_1-trial-4-humidity-air,5.10E+01,
611.1,measure-aspirate-blank-ul-channel_1-trial-4-pascals-air,1.00E+03,
611.2,measure-aspirate-blank-ul-channel_1-trial-4-celsius-liquid,25,
611.3,measure-aspirate-blank-ul-channel_1-trial-4-grams-average,1.65E+01,
611.4,measure-aspirate-blank-ul-channel_1-trial-4-grams-cv,1.65E-07,
611.5,measure-aspirate-blank-ul-channel_1-trial-4-grams-min,1.65E+01,
611.6,measure-aspirate-blank-ul-channel_1-trial-4-grams-max,16.540162,
611.6,measure-aspirate-blank-ul-channel_1-trial-4-samples-start-time,1.77E+09,
611.7,measure-aspirate-blank-ul-channel_1-trial-4-samples-duration,9.79E+00,
611.8,measure-aspirate-blank-ul-channel_1-trial-4-samples-count,5.00E+01,
637.4,measure-dispense-blank-ul-channel_1-trial-4-celsius-pipette,2.32E+01,
637.5,measure-dispense-blank-ul-channel_1-trial-4-humidity-pipette,50.88121033,
637.6,measure-dispense-blank-ul-channel_1-trial-4-celsius-air,2.09E+01,
637.6,measure-dispense-blank-ul-channel_1-trial-4-humidity-air,5.04E+01,
637.7,measure-dispense-blank-ul-channel_1-trial-4-pascals-air,1.00E+03,
637.8,measure-dispense-blank-ul-channel_1-trial-4-celsius-liquid,25,
637.9,measure-dispense-blank-ul-channel_1-trial-4-grams-average,1.65E+01,
638,measure-dispense-blank-ul-channel_1-trial-4-grams-cv,1.61E-07,
638,measure-dispense-blank-ul-channel_1-trial-4-grams-min,1.65E+01,
638.1,measure-dispense-blank-ul-channel_1-trial-4-grams-max,16.540136,
638.2,measure-dispense-blank-ul-channel_1-trial-4-samples-start-time,1.77E+09,
638.3,measure-dispense-blank-ul-channel_1-trial-4-samples-duration,9.81E+00,
638.4,measure-dispense-blank-ul-channel_1-trial-4-samples-count,5.00E+01,
688,measure-init-blank-ul-channel_1-trial-5-celsius-pipette,2.33E+01,
688.1,measure-init-blank-ul-channel_1-trial-5-humidity-pipette,50.20370483,
688.2,measure-init-blank-ul-channel_1-trial-5-celsius-air,2.08E+01,
688.3,measure-init-blank-ul-channel_1-trial-5-humidity-air,4.99E+01,
688.4,measure-init-blank-ul-channel_1-trial-5-pascals-air,1.00E+03,
688.5,measure-init-blank-ul-channel_1-trial-5-celsius-liquid,25,
688.5,measure-init-blank-ul-channel_1-trial-5-grams-average,1.65E+01,
688.6,measure-init-blank-ul-channel_1-trial-5-grams-cv,1.71E-07,
688.7,measure-init-blank-ul-channel_1-trial-5-grams-min,1.65E+01,
688.8,measure-init-blank-ul-channel_1-trial-5-grams-max,16.540092,
688.9,measure-init-blank-ul-channel_1-trial-5-samples-start-time,1.77E+09,
688.9,measure-init-blank-ul-channel_1-trial-5-samples-duration,9.80E+00,
689,measure-init-blank-ul-channel_1-trial-5-samples-count,5.00E+01,
713.4,measure-aspirate-blank-ul-channel_1-trial-5-celsius-pipette,2.34E+01,
713.5,measure-aspirate-blank-ul-channel_1-trial-5-humidity-pipette,49.97329712,
713.6,measure-aspirate-blank-ul-channel_1-trial-5-celsius-air,2.08E+01,
713.6,measure-aspirate-blank-ul-channel_1-trial-5-humidity-air,4.99E+01,
713.7,measure-aspirate-blank-ul-channel_1-trial-5-pascals-air,1.00E+03,
713.8,measure-aspirate-blank-ul-channel_1-trial-5-celsius-liquid,25,
713.9,measure-aspirate-blank-ul-channel_1-trial-5-grams-average,1.65E+01,
714,measure-aspirate-blank-ul-channel_1-trial-5-grams-cv,1.31E-07,
714,measure-aspirate-blank-ul-channel_1-trial-5-grams-min,1.65E+01,
714.1,measure-aspirate-blank-ul-channel_1-trial-5-grams-max,16.540068,
714.2,measure-aspirate-blank-ul-channel_1-trial-5-samples-start-time,1.77E+09,
714.3,measure-aspirate-blank-ul-channel_1-trial-5-samples-duration,9.84E+00,
714.4,measure-aspirate-blank-ul-channel_1-trial-5-samples-count,5.00E+01,
740.1,measure-dispense-blank-ul-channel_1-trial-5-celsius-pipette,2.35E+01,
740.2,measure-dispense-blank-ul-channel_1-trial-5-humidity-pipette,49.77339172,
740.3,measure-dispense-blank-ul-channel_1-trial-5-celsius-air,2.08E+01,
740.4,measure-dispense-blank-ul-channel_1-trial-5-humidity-air,5.02E+01,
740.4,measure-dispense-blank-ul-channel_1-trial-5-pascals-air,1.00E+03,
740.5,measure-dispense-blank-ul-channel_1-trial-5-celsius-liquid,25,
740.6,measure-dispense-blank-ul-channel_1-trial-5-grams-average,1.65E+01,
740.7,measure-dispense-blank-ul-channel_1-trial-5-grams-cv,1.40E-07,
740.8,measure-dispense-blank-ul-channel_1-trial-5-grams-min,1.65E+01,
740.9,measure-dispense-blank-ul-channel_1-trial-5-grams-max,16.540048,
741,measure-dispense-blank-ul-channel_1-trial-5-samples-start-time,1.77E+09,
741.1,measure-dispense-blank-ul-channel_1-trial-5-samples-duration,9.97E+00,
741.2,measure-dispense-blank-ul-channel_1-trial-5-samples-count,5.20E+01,
790.8,measure-init-blank-ul-channel_1-trial-6-celsius-pipette,2.36E+01,
790.9,measure-init-blank-ul-channel_1-trial-6-humidity-pipette,49.391922,
791,measure-init-blank-ul-channel_1-trial-6-celsius-air,2.08E+01,
791.1,measure-init-blank-ul-channel_1-trial-6-humidity-air,5.07E+01,
791.2,measure-init-blank-ul-channel_1-trial-6-pascals-air,1.00E+03,
791.3,measure-init-blank-ul-channel_1-trial-6-celsius-liquid,25,
791.4,measure-init-blank-ul-channel_1-trial-6-grams-average,1.65E+01,
791.5,measure-init-blank-ul-channel_1-trial-6-grams-cv,1.95E-07,
791.6,measure-init-blank-ul-channel_1-trial-6-grams-min,1.65E+01,
791.7,measure-init-blank-ul-channel_1-trial-6-grams-max,16.540008,
791.7,measure-init-blank-ul-channel_1-trial-6-samples-start-time,1.77E+09,
791.8,measure-init-blank-ul-channel_1-trial-6-samples-duration,9.76E+00,
791.9,measure-init-blank-ul-channel_1-trial-6-samples-count,5.00E+01,
816.2,measure-aspirate-blank-ul-channel_1-trial-6-celsius-pipette,2.37E+01,
816.3,measure-aspirate-blank-ul-channel_1-trial-6-humidity-pipette,49.15388489,
816.4,measure-aspirate-blank-ul-channel_1-trial-6-celsius-air,2.08E+01,
816.5,measure-aspirate-blank-ul-channel_1-trial-6-humidity-air,5.07E+01,
816.5,measure-aspirate-blank-ul-channel_1-trial-6-pascals-air,1.00E+03,
816.6,measure-aspirate-blank-ul-channel_1-trial-6-celsius-liquid,25,
816.7,measure-aspirate-blank-ul-channel_1-trial-6-grams-average,1.65E+01,
816.8,measure-aspirate-blank-ul-channel_1-trial-6-grams-cv,1.49E-07,
816.9,measure-aspirate-blank-ul-channel_1-trial-6-grams-min,1.65E+01,
817,measure-aspirate-blank-ul-channel_1-trial-6-grams-max,16.539984,
817.1,measure-aspirate-blank-ul-channel_1-trial-6-samples-start-time,1.77E+09,
817.2,measure-aspirate-blank-ul-channel_1-trial-6-samples-duration,9.78E+00,
817.2,measure-aspirate-blank-ul-channel_1-trial-6-samples-count,5.00E+01,
843,measure-dispense-blank-ul-channel_1-trial-6-celsius-pipette,2.37E+01,
843.1,measure-dispense-blank-ul-channel_1-trial-6-humidity-pipette,48.79376221,
843.2,measure-dispense-blank-ul-channel_1-trial-6-celsius-air,2.08E+01,
843.3,measure-dispense-blank-ul-channel_1-trial-6-humidity-air,5.05E+01,
843.4,measure-dispense-blank-ul-channel_1-trial-6-pascals-air,1.00E+03,
843.4,measure-dispense-blank-ul-channel_1-trial-6-celsius-liquid,25,
843.5,measure-dispense-blank-ul-channel_1-trial-6-grams-average,1.65E+01,
843.6,measure-dispense-blank-ul-channel_1-trial-6-grams-cv,6.91E-08,
843.7,measure-dispense-blank-ul-channel_1-trial-6-grams-min,1.65E+01,
843.8,measure-dispense-blank-ul-channel_1-trial-6-grams-max,16.539958,
843.9,measure-dispense-blank-ul-channel_1-trial-6-samples-start-time,1.77E+09,
844,measure-dispense-blank-ul-channel_1-trial-6-samples-duration,9.82E+00,
844.1,measure-dispense-blank-ul-channel_1-trial-6-samples-count,5.00E+01,
893.8,measure-init-blank-ul-channel_1-trial-7-celsius-pipette,2.38E+01,
893.9,measure-init-blank-ul-channel_1-trial-7-humidity-pipette,48.34362793,
893.9,measure-init-blank-ul-channel_1-trial-7-celsius-air,2.08E+01,
894,measure-init-blank-ul-channel_1-trial-7-humidity-air,5.00E+01,
894.1,measure-init-blank-ul-channel_1-trial-7-pascals-air,1.00E+03,
894.2,measure-init-blank-ul-channel_1-trial-7-celsius-liquid,25,
894.3,measure-init-blank-ul-channel_1-trial-7-grams-average,1.65E+01,
894.4,measure-init-blank-ul-channel_1-trial-7-grams-cv,1.68E-07,
894.5,measure-init-blank-ul-channel_1-trial-7-grams-min,1.65E+01,
894.5,measure-init-blank-ul-channel_1-trial-7-grams-max,16.539916,
894.6,measure-init-blank-ul-channel_1-trial-7-samples-start-time,1.77E+09,
894.7,measure-init-blank-ul-channel_1-trial-7-samples-duration,9.82E+00,
894.8,measure-init-blank-ul-channel_1-trial-7-samples-count,5.00E+01,
919.1,measure-aspirate-blank-ul-channel_1-trial-7-celsius-pipette,2.39E+01,
919.2,measure-aspirate-blank-ul-channel_1-trial-7-humidity-pipette,47.96520996,
919.3,measure-aspirate-blank-ul-channel_1-trial-7-celsius-air,2.08E+01,
919.4,measure-aspirate-blank-ul-channel_1-trial-7-humidity-air,4.98E+01,
919.5,measure-aspirate-blank-ul-channel_1-trial-7-pascals-air,1.00E+03,
919.6,measure-aspirate-blank-ul-channel_1-trial-7-celsius-liquid,25,
919.7,measure-aspirate-blank-ul-channel_1-trial-7-grams-average,1.65E+01,
919.7,measure-aspirate-blank-ul-channel_1-trial-7-grams-cv,1.69E-07,
919.8,measure-aspirate-blank-ul-channel_1-trial-7-grams-min,1.65E+01,
919.9,measure-aspirate-blank-ul-channel_1-trial-7-grams-max,16.539892,
920,measure-aspirate-blank-ul-channel_1-trial-7-samples-start-time,1.77E+09,
920.1,measure-aspirate-blank-ul-channel_1-trial-7-samples-duration,9.77E+00,
920.1,measure-aspirate-blank-ul-channel_1-trial-7-samples-count,5.00E+01,
945.9,measure-dispense-blank-ul-channel_1-trial-7-celsius-pipette,2.40E+01,
946,measure-dispense-blank-ul-channel_1-trial-7-humidity-pipette,47.45402527,
946,measure-dispense-blank-ul-channel_1-trial-7-celsius-air,2.08E+01,
946.1,measure-dispense-blank-ul-channel_1-trial-7-humidity-air,4.96E+01,
946.2,measure-dispense-blank-ul-channel_1-trial-7-pascals-air,1.00E+03,
946.3,measure-dispense-blank-ul-channel_1-trial-7-celsius-liquid,25,
946.4,measure-dispense-blank-ul-channel_1-trial-7-grams-average,1.65E+01,
946.5,measure-dispense-blank-ul-channel_1-trial-7-grams-cv,1.84E-07,
946.5,measure-dispense-blank-ul-channel_1-trial-7-grams-min,1.65E+01,
946.6,measure-dispense-blank-ul-channel_1-trial-7-grams-max,16.539866,
946.7,measure-dispense-blank-ul-channel_1-trial-7-samples-start-time,1.77E+09,
946.8,measure-dispense-blank-ul-channel_1-trial-7-samples-duration,9.55E+00,
946.9,measure-dispense-blank-ul-channel_1-trial-7-samples-count,49,
996.6,measure-init-blank-ul-channel_1-trial-8-celsius-pipette,2.40E+01,
996.6,measure-init-blank-ul-channel_1-trial-8-humidity-pipette,47.20683289,
996.7,measure-init-blank-ul-channel_1-trial-8-celsius-air,20.8,
996.8,measure-init-blank-ul-channel_1-trial-8-humidity-air,4.95E+01,
996.9,measure-init-blank-ul-channel_1-trial-8-pascals-air,1.00E+03,
997,measure-init-blank-ul-channel_1-trial-8-celsius-liquid,25,
997.1,measure-init-blank-ul-channel_1-trial-8-grams-average,1.65E+01,
997.1,measure-init-blank-ul-channel_1-trial-8-grams-cv,1.77E-07,
997.2,measure-init-blank-ul-channel_1-trial-8-grams-min,1.65E+01,
997.3,measure-init-blank-ul-channel_1-trial-8-grams-max,16.53982,
997.4,measure-init-blank-ul-channel_1-trial-8-samples-start-time,1.77E+09,
997.5,measure-init-blank-ul-channel_1-trial-8-samples-duration,9.81E+00,
