copy,copy,copy,copy
4127.9,measure-init-5.0-ul-channel_3-trial-3-grams-average,19.7231,
4128.2,measure-init-5.0-ul-channel_3-trial-3-grams-cv,0.00E+00,
4128.5,measure-init-5.0-ul-channel_3-trial-3-grams-min,1.97E+01,
4128.8,measure-init-5.0-ul-channel_3-trial-3-grams-max,1.97E+01,
4129.1,measure-init-5.0-ul-channel_3-trial-3-samples-start-time,1782844183,
4129.4,measure-init-5.0-ul-channel_3-trial-3-samples-duration,9.621687412,
4129.6,measure-init-5.0-ul-channel_3-trial-3-samples-count,49,
4160.1,measure-aspirate-5.0-ul-channel_3-trial-3-celsius-pipette,2.37E+01,
4160.4,measure-aspirate-5.0-ul-channel_3-trial-3-humidity-pipette,49.16456604,
4160.7,measure-aspirate-5.0-ul-channel_3-trial-3-celsius-air,2.00E+01,
4161,measure-aspirate-5.0-ul-channel_3-trial-3-humidity-air,5.07E+01,
4161.2,measure-aspirate-5.0-ul-channel_3-trial-3-pascals-air,1000,
4161.5,measure-aspirate-5.0-ul-channel_3-trial-3-celsius-liquid,25,
4161.8,measure-aspirate-5.0-ul-channel_3-trial-3-grams-average,19.7176,
4162.1,measure-aspirate-5.0-ul-channel_3-trial-3-grams-cv,0.00E+00,
4162.4,measure-aspirate-5.0-ul-channel_3-trial-3-grams-min,1.97E+01,
4162.7,measure-aspirate-5.0-ul-channel_3-trial-3-grams-max,1.97E+01,
4163,measure-aspirate-5.0-ul-channel_3-trial-3-samples-start-time,1782844217,
4163.3,measure-aspirate-5.0-ul-channel_3-trial-3-samples-duration,9.781597614,
4163.6,measure-aspirate-5.0-ul-channel_3-trial-3-samples-count,5.00E+01,
4192.4,measure-dispense-5.0-ul-channel_3-trial-3-celsius-pipette,2.37E+01,
4192.7,measure-dispense-5.0-ul-channel_3-trial-3-humidity-pipette,48.79223633,
4193,measure-dispense-5.0-ul-channel_3-trial-3-celsius-air,2.00E+01,
4193.3,measure-dispense-5.0-ul-channel_3-trial-3-humidity-air,5.04E+01,
4193.6,measure-dispense-5.0-ul-channel_3-trial-3-pascals-air,1000,
4193.9,measure-dispense-5.0-ul-channel_3-trial-3-celsius-liquid,25,
4194.1,measure-dispense-5.0-ul-channel_3-trial-3-grams-average,19.7226,
4194.4,measure-dispense-5.0-ul-channel_3-trial-3-grams-cv,0.00E+00,
4194.7,measure-dispense-5.0-ul-channel_3-trial-3-grams-min,1.97E+01,
4195,measure-dispense-5.0-ul-channel_3-trial-3-grams-max,1.97E+01,
4195.3,measure-dispense-5.0-ul-channel_3-trial-3-samples-start-time,1782844249,
4195.6,measure-dispense-5.0-ul-channel_3-trial-3-samples-duration,9.776181698,
4195.9,measure-dispense-5.0-ul-channel_3-trial-3-samples-count,5.00E+01,
4261.4,measure-init-5.0-ul-channel_3-trial-4-celsius-pipette,2.37E+01,
4261.7,measure-init-5.0-ul-channel_3-trial-4-humidity-pipette,48.54199219,
4262,measure-init-5.0-ul-channel_3-trial-4-celsius-air,2.00E+01,
4262.2,measure-init-5.0-ul-channel_3-trial-4-humidity-air,5.00E+01,
4262.5,measure-init-5.0-ul-channel_3-trial-4-pascals-air,1000,
4262.8,measure-init-5.0-ul-channel_3-trial-4-celsius-liquid,25,
4263.1,measure-init-5.0-ul-channel_3-trial-4-grams-average,19.7226,
4263.4,measure-init-5.0-ul-channel_3-trial-4-grams-cv,0.00E+00,
4263.7,measure-init-5.0-ul-channel_3-trial-4-grams-min,1.97E+01,
4264,measure-init-5.0-ul-channel_3-trial-4-grams-max,1.97E+01,
4264.3,measure-init-5.0-ul-channel_3-trial-4-samples-start-time,1782844318,
4264.6,measure-init-5.0-ul-channel_3-trial-4-samples-duration,9.777925253,
4264.9,measure-init-5.0-ul-channel_3-trial-4-samples-count,50,
4295.3,measure-aspirate-5.0-ul-channel_3-trial-4-celsius-pipette,2.37E+01,
4295.6,measure-aspirate-5.0-ul-channel_3-trial-4-humidity-pipette,48.23071289,
4295.9,measure-aspirate-5.0-ul-channel_3-trial-4-celsius-air,2.00E+01,
4296.2,measure-aspirate-5.0-ul-channel_3-trial-4-humidity-air,4.98E+01,
4296.5,measure-aspirate-5.0-ul-channel_3-trial-4-pascals-air,1000,
4296.8,measure-aspirate-5.0-ul-channel_3-trial-4-celsius-liquid,25,
4297.1,measure-aspirate-5.0-ul-channel_3-trial-4-grams-average,19.7171,
4297.4,measure-aspirate-5.0-ul-channel_3-trial-4-grams-cv,0.00E+00,
4297.7,measure-aspirate-5.0-ul-channel_3-trial-4-grams-min,1.97E+01,
4297.9,measure-aspirate-5.0-ul-channel_3-trial-4-grams-max,1.97E+01,
4298.2,measure-aspirate-5.0-ul-channel_3-trial-4-samples-start-time,1782844352,
4298.5,measure-aspirate-5.0-ul-channel_3-trial-4-samples-duration,9.821166039,
4298.8,measure-aspirate-5.0-ul-channel_3-trial-4-samples-count,50,
4327.6,measure-dispense-5.0-ul-channel_3-trial-4-celsius-pipette,2.37E+01,
4327.9,measure-dispense-5.0-ul-channel_3-trial-4-humidity-pipette,47.72257996,
4328.2,measure-dispense-5.0-ul-channel_3-trial-4-celsius-air,2.00E+01,
4328.5,measure-dispense-5.0-ul-channel_3-trial-4-humidity-air,4.94E+01,
4328.8,measure-dispense-5.0-ul-channel_3-trial-4-pascals-air,1000,
4329.1,measure-dispense-5.0-ul-channel_3-trial-4-celsius-liquid,25,
4329.4,measure-dispense-5.0-ul-channel_3-trial-4-grams-average,19.7223,
4329.7,measure-dispense-5.0-ul-channel_3-trial-4-grams-cv,0.00E+00,
4330,measure-dispense-5.0-ul-channel_3-trial-4-grams-min,1.97E+01,
4330.3,measure-dispense-5.0-ul-channel_3-trial-4-grams-max,1.97E+01,
4330.6,measure-dispense-5.0-ul-channel_3-trial-4-samples-start-time,1782844385,
4330.9,measure-dispense-5.0-ul-channel_3-trial-4-samples-duration,9.827016115,
4331.2,measure-dispense-5.0-ul-channel_3-trial-4-samples-count,5.00E+01,
4396.7,measure-init-5.0-ul-channel_3-trial-5-celsius-pipette,2.37E+01,
4397,measure-init-5.0-ul-channel_3-trial-5-humidity-pipette,47.40061951,
4397.3,measure-init-5.0-ul-channel_3-trial-5-celsius-air,2.00E+01,
4397.6,measure-init-5.0-ul-channel_3-trial-5-humidity-air,4.89E+01,
4397.9,measure-init-5.0-ul-channel_3-trial-5-pascals-air,1000,
4398.2,measure-init-5.0-ul-channel_3-trial-5-celsius-liquid,25,
4398.5,measure-init-5.0-ul-channel_3-trial-5-grams-average,19.7223,
4398.8,measure-init-5.0-ul-channel_3-trial-5-grams-cv,0.00E+00,
4399.1,measure-init-5.0-ul-channel_3-trial-5-grams-min,1.97E+01,
4399.3,measure-init-5.0-ul-channel_3-trial-5-grams-max,1.97E+01,
4399.6,measure-init-5.0-ul-channel_3-trial-5-samples-start-time,1782844454,
4399.9,measure-init-5.0-ul-channel_3-trial-5-samples-duration,9.77775836,
4400.2,measure-init-5.0-ul-channel_3-trial-5-samples-count,50,
4430.7,measure-aspirate-5.0-ul-channel_3-trial-5-celsius-pipette,2.38E+01,
4431,measure-aspirate-5.0-ul-channel_3-trial-5-humidity-pipette,47.154953,
4431.3,measure-aspirate-5.0-ul-channel_3-trial-5-celsius-air,2.00E+01,
4431.6,measure-aspirate-5.0-ul-channel_3-trial-5-humidity-air,4.90E+01,
4431.9,measure-aspirate-5.0-ul-channel_3-trial-5-pascals-air,1000,
4432.2,measure-aspirate-5.0-ul-channel_3-trial-5-celsius-liquid,25,
4432.5,measure-aspirate-5.0-ul-channel_3-trial-5-grams-average,19.7169,
4432.8,measure-aspirate-5.0-ul-channel_3-trial-5-grams-cv,0.00E+00,
4433.1,measure-aspirate-5.0-ul-channel_3-trial-5-grams-min,1.97E+01,
4433.4,measure-aspirate-5.0-ul-channel_3-trial-5-grams-max,1.97E+01,
4433.7,measure-aspirate-5.0-ul-channel_3-trial-5-samples-start-time,1782844488,
4434,measure-aspirate-5.0-ul-channel_3-trial-5-samples-duration,9.782101154,
4434.3,measure-aspirate-5.0-ul-channel_3-trial-5-samples-count,50,
4463.1,measure-dispense-5.0-ul-channel_3-trial-5-celsius-pipette,2.37E+01,
4463.4,measure-dispense-5.0-ul-channel_3-trial-5-humidity-pipette,47.2999115,
4463.7,measure-dispense-5.0-ul-channel_3-trial-5-celsius-air,2.00E+01,
4464,measure-dispense-5.0-ul-channel_3-trial-5-humidity-air,4.95E+01,
4464.3,measure-dispense-5.0-ul-channel_3-trial-5-pascals-air,1000,
4464.6,measure-dispense-5.0-ul-channel_3-trial-5-celsius-liquid,25,
4464.9,measure-dispense-5.0-ul-channel_3-trial-5-grams-average,19.722,
4465.2,measure-dispense-5.0-ul-channel_3-trial-5-grams-cv,0.00E+00,
4465.5,measure-dispense-5.0-ul-channel_3-trial-5-grams-min,1.97E+01,
4465.8,measure-dispense-5.0-ul-channel_3-trial-5-grams-max,1.97E+01,
4466,measure-dispense-5.0-ul-channel_3-trial-5-samples-start-time,1782844520,
4466.3,measure-dispense-5.0-ul-channel_3-trial-5-samples-duration,9.83172369,
4466.6,measure-dispense-5.0-ul-channel_3-trial-5-samples-count,5.00E+01,
4532.4,measure-init-5.0-ul-channel_3-trial-6-celsius-pipette,2.38E+01,
4532.7,measure-init-5.0-ul-channel_3-trial-6-humidity-pipette,47.8278656,
4533,measure-init-5.0-ul-channel_3-trial-6-celsius-air,2.00E+01,
4533.3,measure-init-5.0-ul-channel_3-trial-6-humidity-air,5.02E+01,
4533.6,measure-init-5.0-ul-channel_3-trial-6-pascals-air,1000,
4533.8,measure-init-5.0-ul-channel_3-trial-6-celsius-liquid,25,
4534.1,measure-init-5.0-ul-channel_3-trial-6-grams-average,19.722,
4534.4,measure-init-5.0-ul-channel_3-trial-6-grams-cv,0.00E+00,
4534.7,measure-init-5.0-ul-channel_3-trial-6-grams-min,1.97E+01,
4535,measure-init-5.0-ul-channel_3-trial-6-grams-max,1.97E+01,
4535.3,measure-init-5.0-ul-channel_3-trial-6-samples-start-time,1782844589,
4535.6,measure-init-5.0-ul-channel_3-trial-6-samples-duration,9.617922068,
4535.9,measure-init-5.0-ul-channel_3-trial-6-samples-count,49,
4566.4,measure-aspirate-5.0-ul-channel_3-trial-6-celsius-pipette,2.38E+01,
4566.7,measure-aspirate-5.0-ul-channel_3-trial-6-humidity-pipette,48.57403564,
4567,measure-aspirate-5.0-ul-channel_3-trial-6-celsius-air,2.00E+01,
4567.3,measure-aspirate-5.0-ul-channel_3-trial-6-humidity-air,5.02E+01,
4567.5,measure-aspirate-5.0-ul-channel_3-trial-6-pascals-air,1000,
4567.8,measure-aspirate-5.0-ul-channel_3-trial-6-celsius-liquid,25,
4568.1,measure-aspirate-5.0-ul-channel_3-trial-6-grams-average,19.7165,
4568.4,measure-aspirate-5.0-ul-channel_3-trial-6-grams-cv,0.00E+00,
4568.7,measure-aspirate-5.0-ul-channel_3-trial-6-grams-min,1.97E+01,
4569,measure-aspirate-5.0-ul-channel_3-trial-6-grams-max,1.97E+01,
4569.3,measure-aspirate-5.0-ul-channel_3-trial-6-samples-start-time,1782844623,
4569.6,measure-aspirate-5.0-ul-channel_3-trial-6-samples-duration,9.779889345,
4569.9,measure-aspirate-5.0-ul-channel_3-trial-6-samples-count,5.00E+01,
4598.7,measure-dispense-5.0-ul-channel_3-trial-6-celsius-pipette,2.38E+01,
4599,measure-dispense-5.0-ul-channel_3-trial-6-humidity-pipette,48.2734375,
4599.3,measure-dispense-5.0-ul-channel_3-trial-6-celsius-air,2.00E+01,
4599.6,measure-dispense-5.0-ul-channel_3-trial-6-humidity-air,5.00E+01,
4599.9,measure-dispense-5.0-ul-channel_3-trial-6-pascals-air,1000,
4600.2,measure-dispense-5.0-ul-channel_3-trial-6-celsius-liquid,25,
4600.5,measure-dispense-5.0-ul-channel_3-trial-6-grams-average,19.7215,
4600.8,measure-dispense-5.0-ul-channel_3-trial-6-grams-cv,0.00E+00,
4601,measure-dispense-5.0-ul-channel_3-trial-6-grams-min,1.97E+01,
4601.3,measure-dispense-5.0-ul-channel_3-trial-6-grams-max,1.97E+01,
4601.6,measure-dispense-5.0-ul-channel_3-trial-6-samples-start-time,1782844656,
4601.9,measure-dispense-5.0-ul-channel_3-trial-6-samples-duration,9.833301306,
4602.2,measure-dispense-5.0-ul-channel_3-trial-6-samples-count,50,
4668,measure-init-5.0-ul-channel_3-trial-7-celsius-pipette,2.38E+01,
4668.3,measure-init-5.0-ul-channel_3-trial-7-humidity-pipette,47.97283936,
4668.6,measure-init-5.0-ul-channel_3-trial-7-celsius-air,2.01E+01,
4668.9,measure-init-5.0-ul-channel_3-trial-7-humidity-air,4.95E+01,
4669.2,measure-init-5.0-ul-channel_3-trial-7-pascals-air,1000,
4669.5,measure-init-5.0-ul-channel_3-trial-7-celsius-liquid,25,
4669.8,measure-init-5.0-ul-channel_3-trial-7-grams-average,19.7215,
4670,measure-init-5.0-ul-channel_3-trial-7-grams-cv,0.00E+00,
4670.3,measure-init-5.0-ul-channel_3-trial-7-grams-min,1.97E+01,
4670.6,measure-init-5.0-ul-channel_3-trial-7-grams-max,1.97E+01,
4670.9,measure-init-5.0-ul-channel_3-trial-7-samples-start-time,1782844725,
4671.2,measure-init-5.0-ul-channel_3-trial-7-samples-duration,9.777527094,
4671.5,measure-init-5.0-ul-channel_3-trial-7-samples-count,50,
4702.1,measure-aspirate-5.0-ul-channel_3-trial-7-celsius-pipette,2.38E+01,
4702.4,measure-aspirate-5.0-ul-channel_3-trial-7-humidity-pipette,47.53642273,
4702.7,measure-aspirate-5.0-ul-channel_3-trial-7-celsius-air,2.01E+01,
4703,measure-aspirate-5.0-ul-channel_3-trial-7-humidity-air,4.96E+01,
4703.3,measure-aspirate-5.0-ul-channel_3-trial-7-pascals-air,1000,
4703.6,measure-aspirate-5.0-ul-channel_3-trial-7-celsius-liquid,25,
4703.9,measure-aspirate-5.0-ul-channel_3-trial-7-grams-average,19.7161,
4704.2,measure-aspirate-5.0-ul-channel_3-trial-7-grams-cv,0.00E+00,
4704.5,measure-aspirate-5.0-ul-channel_3-trial-7-grams-min,1.97E+01,
4704.8,measure-aspirate-5.0-ul-channel_3-trial-7-grams-max,1.97E+01,
4705,measure-aspirate-5.0-ul-channel_3-trial-7-samples-start-time,1782844759,
4705.3,measure-aspirate-5.0-ul-channel_3-trial-7-samples-duration,9.781261683,
4705.6,measure-aspirate-5.0-ul-channel_3-trial-7-samples-count,50,
4734.5,measure-dispense-5.0-ul-channel_3-trial-7-celsius-pipette,2.38E+01,
4734.8,measure-dispense-5.0-ul-channel_3-trial-7-humidity-pipette,47.87670898,
4735.1,measure-dispense-5.0-ul-channel_3-trial-7-celsius-air,2.01E+01,
4735.4,measure-dispense-5.0-ul-channel_3-trial-7-humidity-air,4.99E+01,
4735.7,measure-dispense-5.0-ul-channel_3-trial-7-pascals-air,1000,
4736,measure-dispense-5.0-ul-channel_3-trial-7-celsius-liquid,25,
4736.3,measure-dispense-5.0-ul-channel_3-trial-7-grams-average,19.7211,
4736.6,measure-dispense-5.0-ul-channel_3-trial-7-grams-cv,0.00E+00,
4736.9,measure-dispense-5.0-ul-channel_3-trial-7-grams-min,1.97E+01,
4737.2,measure-dispense-5.0-ul-channel_3-trial-7-grams-max,1.97E+01,
4737.5,measure-dispense-5.0-ul-channel_3-trial-7-samples-start-time,1782844791,
4737.8,measure-dispense-5.0-ul-channel_3-trial-7-samples-duration,9.781786919,
4738.1,measure-dispense-5.0-ul-channel_3-trial-7-samples-count,5.00E+01,
4804.1,measure-init-5.0-ul-channel_3-trial-8-celsius-pipette,2.38E+01,
4804.4,measure-init-5.0-ul-channel_3-trial-8-humidity-pipette,48.25360107,
4804.7,measure-init-5.0-ul-channel_3-trial-8-celsius-air,2.01E+01,
4805,measure-init-5.0-ul-channel_3-trial-8-humidity-air,5.04E+01,
4805.3,measure-init-5.0-ul-channel_3-trial-8-pascals-air,1000,
4805.6,measure-init-5.0-ul-channel_3-trial-8-celsius-liquid,25,
4805.9,measure-init-5.0-ul-channel_3-trial-8-grams-average,19.7211,
4806.2,measure-init-5.0-ul-channel_3-trial-8-grams-cv,0.00E+00,
4806.5,measure-init-5.0-ul-channel_3-trial-8-grams-min,1.97E+01,
4806.8,measure-init-5.0-ul-channel_3-trial-8-grams-max,1.97E+01,
4807.1,measure-init-5.0-ul-channel_3-trial-8-samples-start-time,1782844861,
4807.4,measure-init-5.0-ul-channel_3-trial-8-samples-duration,9.833890915,
4807.7,measure-init-5.0-ul-channel_3-trial-8-samples-count,5.00E+01,
4838.2,measure-aspirate-5.0-ul-channel_3-trial-8-celsius-pipette,2.38E+01,
4838.5,measure-aspirate-5.0-ul-channel_3-trial-8-humidity-pipette,48.50384521,
4838.8,measure-aspirate-5.0-ul-channel_3-trial-8-celsius-air,2.01E+01,
4839.1,measure-aspirate-5.0-ul-channel_3-trial-8-humidity-air,5.03E+01,
4839.4,measure-aspirate-5.0-ul-channel_3-trial-8-pascals-air,1000,
4839.7,measure-aspirate-5.0-ul-channel_3-trial-8-celsius-liquid,25,
4840,measure-aspirate-5.0-ul-channel_3-trial-8-grams-average,19.7159,
4840.3,measure-aspirate-5.0-ul-channel_3-trial-8-grams-cv,0.00E+00,
4840.6,measure-aspirate-5.0-ul-channel_3-trial-8-grams-min,1.97E+01,
4840.8,measure-aspirate-5.0-ul-channel_3-trial-8-grams-max,1.97E+01,
4841.1,measure-aspirate-5.0-ul-channel_3-trial-8-samples-start-time,1782844895,
4841.4,measure-aspirate-5.0-ul-channel_3-trial-8-samples-duration,9.77777648,
4841.7,measure-aspirate-5.0-ul-channel_3-trial-8-samples-count,50,
4870.6,measure-dispense-5.0-ul-channel_3-trial-8-celsius-pipette,2.38E+01,
4870.9,measure-dispense-5.0-ul-channel_3-trial-8-humidity-pipette,48.25665283,
4871.2,measure-dispense-5.0-ul-channel_3-trial-8-celsius-air,2.01E+01,
4871.5,measure-dispense-5.0-ul-channel_3-trial-8-humidity-air,5.02E+01,
4871.8,measure-dispense-5.0-ul-channel_3-trial-8-pascals-air,1000,
4872.1,measure-dispense-5.0-ul-channel_3-trial-8-celsius-liquid,25,
4872.4,measure-dispense-5.0-ul-channel_3-trial-8-grams-average,19.7208,
4872.7,measure-dispense-5.0-ul-channel_3-trial-8-grams-cv,0.00E+00,
4873,measure-dispense-5.0-ul-channel_3-trial-8-grams-min,1.97E+01,
4873.3,measure-dispense-5.0-ul-channel_3-trial-8-grams-max,1.97E+01,
4873.6,measure-dispense-5.0-ul-channel_3-trial-8-samples-start-time,1782844928,
4873.9,measure-dispense-5.0-ul-channel_3-trial-8-samples-duration,9.777827978,
4874.2,measure-dispense-5.0-ul-channel_3-trial-8-samples-count,50,
4940.3,measure-init-5.0-ul-channel_3-trial-9-celsius-pipette,2.39E+01,
4940.6,measure-init-5.0-ul-channel_3-trial-9-humidity-pipette,48.06744385,
4940.9,measure-init-5.0-ul-channel_3-trial-9-celsius-air,2.01E+01,
4941.2,measure-init-5.0-ul-channel_3-trial-9-humidity-air,4.99E+01,
4941.5,measure-init-5.0-ul-channel_3-trial-9-pascals-air,1000,
4941.8,measure-init-5.0-ul-channel_3-trial-9-celsius-liquid,25,
4942.1,measure-init-5.0-ul-channel_3-trial-9-grams-average,19.7208,
4942.4,measure-init-5.0-ul-channel_3-trial-9-grams-cv,0.00E+00,
4942.7,measure-init-5.0-ul-channel_3-trial-9-grams-min,1.97E+01,
4943,measure-init-5.0-ul-channel_3-trial-9-grams-max,1.97E+01,
4943.3,measure-init-5.0-ul-channel_3-trial-9-samples-start-time,1782844997,
4943.5,measure-init-5.0-ul-channel_3-trial-9-samples-duration,9.827376127,
4943.8,measure-init-5.0-ul-channel_3-trial-9-samples-count,50,
4974.4,measure-aspirate-5.0-ul-channel_3-trial-9-celsius-pipette,2.39E+01,
4974.7,measure-aspirate-5.0-ul-channel_3-trial-9-humidity-pipette,47.77903748,
4975,measure-aspirate-5.0-ul-channel_3-trial-9-celsius-air,2.01E+01,
4975.3,measure-aspirate-5.0-ul-channel_3-trial-9-humidity-air,4.96E+01,
4975.6,measure-aspirate-5.0-ul-channel_3-trial-9-pascals-air,1000,
4975.9,measure-aspirate-5.0-ul-channel_3-trial-9-celsius-liquid,25,
4976.2,measure-aspirate-5.0-ul-channel_3-trial-9-grams-average,19.7154,
4976.5,measure-aspirate-5.0-ul-channel_3-trial-9-grams-cv,0.00E+00,
4976.8,measure-aspirate-5.0-ul-channel_3-trial-9-grams-min,1.97E+01,
4977.1,measure-aspirate-5.0-ul-channel_3-trial-9-grams-max,1.97E+01,
4977.4,measure-aspirate-5.0-ul-channel_3-trial-9-samples-start-time,1782845031,
4977.7,measure-aspirate-5.0-ul-channel_3-trial-9-samples-duration,9.827123165,
4978,measure-aspirate-5.0-ul-channel_3-trial-9-samples-count,50,
5006.9,measure-dispense-5.0-ul-channel_3-trial-9-celsius-pipette,2.38E+01,
5007.2,measure-dispense-5.0-ul-channel_3-trial-9-humidity-pipette,47.31974792,
5007.5,measure-dispense-5.0-ul-channel_3-trial-9-celsius-air,2.00E+01,
5007.8,measure-dispense-5.0-ul-channel_3-trial-9-humidity-air,4.92E+01,
5008.1,measure-dispense-5.0-ul-channel_3-trial-9-pascals-air,1000,
5008.4,measure-dispense-5.0-ul-channel_3-trial-9-celsius-liquid,25,
5008.7,measure-dispense-5.0-ul-channel_3-trial-9-grams-average,19.7205,
5009,measure-dispense-5.0-ul-channel_3-trial-9-grams-cv,0.00E+00,
5009.3,measure-dispense-5.0-ul-channel_3-trial-9-grams-min,1.97E+01,
5009.6,measure-dispense-5.0-ul-channel_3-trial-9-grams-max,1.97E+01,
5009.9,measure-dispense-5.0-ul-channel_3-trial-9-samples-start-time,1782845064,
5010.2,measure-dispense-5.0-ul-channel_3-trial-9-samples-duration,9.778257608,
5010.5,measure-dispense-5.0-ul-channel_3-trial-9-samples-count,5.00E+01,
5076.7,measure-init-5.0-ul-channel_3-trial-10-celsius-pipette,2.39E+01,
5077,measure-init-5.0-ul-channel_3-trial-10-humidity-pipette,47.00694275,
5077.3,measure-init-5.0-ul-channel_3-trial-10-celsius-air,2.00E+01,
5077.6,measure-init-5.0-ul-channel_3-trial-10-humidity-air,4.88E+01,
5077.9,measure-init-5.0-ul-channel_3-trial-10-pascals-air,1000,
5078.2,measure-init-5.0-ul-channel_3-trial-10-celsius-liquid,25,
5078.5,measure-init-5.0-ul-channel_3-trial-10-grams-average,19.7204,
5078.8,measure-init-5.0-ul-channel_3-trial-10-grams-cv,0.00E+00,
5079.1,measure-init-5.0-ul-channel_3-trial-10-grams-min,1.97E+01,
5079.4,measure-init-5.0-ul-channel_3-trial-10-grams-max,1.97E+01,
5079.7,measure-init-5.0-ul-channel_3-trial-10-samples-start-time,1782845134,
5080,measure-init-5.0-ul-channel_3-trial-10-samples-duration,9.824389935,
5080.3,measure-init-5.0-ul-channel_3-trial-10-samples-count,5.00E+01,
5110.9,measure-aspirate-5.0-ul-channel_3-trial-10-celsius-pipette,2.39E+01,
5111.2,measure-aspirate-5.0-ul-channel_3-trial-10-humidity-pipette,46.79940796,
5111.5,measure-aspirate-5.0-ul-channel_3-trial-10-celsius-air,2.00E+01,
5111.8,measure-aspirate-5.0-ul-channel_3-trial-10-humidity-air,4.89E+01,
5112.1,measure-aspirate-5.0-ul-channel_3-trial-10-pascals-air,1000,
5112.4,measure-aspirate-5.0-ul-channel_3-trial-10-celsius-liquid,25,
5112.7,measure-aspirate-5.0-ul-channel_3-trial-10-grams-average,19.7151,
5113,measure-aspirate-5.0-ul-channel_3-trial-10-grams-cv,0.00E+00,
5113.3,measure-aspirate-5.0-ul-channel_3-trial-10-grams-min,1.97E+01,
5113.5,measure-aspirate-5.0-ul-channel_3-trial-10-grams-max,1.97E+01,
5113.8,measure-aspirate-5.0-ul-channel_3-trial-10-samples-start-time,1782845168,
5114.1,measure-aspirate-5.0-ul-channel_3-trial-10-samples-duration,9.825758457,
5114.4,measure-aspirate-5.0-ul-channel_3-trial-10-samples-count,50,
5143.4,measure-dispense-5.0-ul-channel_3-trial-10-celsius-pipette,2.39E+01,
5143.7,measure-dispense-5.0-ul-channel_3-trial-10-humidity-pipette,46.99320984,
5144,measure-dispense-5.0-ul-channel_3-trial-10-celsius-air,2.00E+01,
5144.3,measure-dispense-5.0-ul-channel_3-trial-10-humidity-air,4.93E+01,
5144.6,measure-dispense-5.0-ul-channel_3-trial-10-pascals-air,1000,
5144.9,measure-dispense-5.0-ul-channel_3-trial-10-celsius-liquid,25,
5145.2,measure-dispense-5.0-ul-channel_3-trial-10-grams-average,19.7201,
5145.5,measure-dispense-5.0-ul-channel_3-trial-10-grams-cv,0.00E+00,
5145.8,measure-dispense-5.0-ul-channel_3-trial-10-grams-min,1.97E+01,
5146.1,measure-dispense-5.0-ul-channel_3-trial-10-grams-max,1.97E+01,
5146.4,measure-dispense-5.0-ul-channel_3-trial-10-samples-start-time,1782845200,
5146.7,measure-dispense-5.0-ul-channel_3-trial-10-samples-duration,9.779054642,
5147,measure-dispense-5.0-ul-channel_3-trial-10-samples-count,50,
5214.5,measure-init-5.0-ul-channel_4-trial-1-celsius-pipette,2.39E+01,
5214.8,measure-init-5.0-ul-channel_4-trial-1-humidity-pipette,47.52726746,
5215.1,measure-init-5.0-ul-channel_4-trial-1-celsius-air,2.00E+01,
5215.4,measure-init-5.0-ul-channel_4-trial-1-humidity-air,5.02E+01,
5215.7,measure-init-5.0-ul-channel_4-trial-1-pascals-air,1000,
5216,measure-init-5.0-ul-channel_4-trial-1-celsius-liquid,25,
5216.3,measure-init-5.0-ul-channel_4-trial-1-grams-average,19.7201,
5216.6,measure-init-5.0-ul-channel_4-trial-1-grams-cv,0.00E+00,
5216.9,measure-init-5.0-ul-channel_4-trial-1-grams-min,1.97E+01,
5217.2,measure-init-5.0-ul-channel_4-trial-1-grams-max,1.97E+01,
5217.5,measure-init-5.0-ul-channel_4-trial-1-samples-start-time,1782845271,
5217.8,measure-init-5.0-ul-channel_4-trial-1-samples-duration,9.776949167,
5218.1,measure-init-5.0-ul-channel_4-trial-1-samples-count,50,
5248.7,measure-aspirate-5.0-ul-channel_4-trial-1-celsius-pipette,2.39E+01,
5249,measure-aspirate-5.0-ul-channel_4-trial-1-humidity-pipette,48.2444458,
5249.3,measure-aspirate-5.0-ul-channel_4-trial-1-celsius-air,2.00E+01,
5249.6,measure-aspirate-5.0-ul-channel_4-trial-1-humidity-air,5.05E+01,
5249.9,measure-aspirate-5.0-ul-channel_4-trial-1-pascals-air,1000,
5250.2,measure-aspirate-5.0-ul-channel_4-trial-1-celsius-liquid,25,
5250.5,measure-aspirate-5.0-ul-channel_4-trial-1-grams-average,19.7145,
5250.8,measure-aspirate-5.0-ul-channel_4-trial-1-grams-cv,0.00E+00,
5251.1,measure-aspirate-5.0-ul-channel_4-trial-1-grams-min,1.97E+01,
5251.4,measure-aspirate-5.0-ul-channel_4-trial-1-grams-max,1.97E+01,
5251.7,measure-aspirate-5.0-ul-channel_4-trial-1-samples-start-time,1782845306,
5252,measure-aspirate-5.0-ul-channel_4-trial-1-samples-duration,9.777683258,
5252.3,measure-aspirate-5.0-ul-channel_4-trial-1-samples-count,5.00E+01,
5281.2,measure-dispense-5.0-ul-channel_4-trial-1-celsius-pipette,2.39E+01,
5281.5,measure-dispense-5.0-ul-channel_4-trial-1-humidity-pipette,48.13305664,
5281.8,measure-dispense-5.0-ul-channel_4-trial-1-celsius-air,2.00E+01,
5282.1,measure-dispense-5.0-ul-channel_4-trial-1-humidity-air,5.03E+01,
5282.4,measure-dispense-5.0-ul-channel_4-trial-1-pascals-air,1000,
5282.7,measure-dispense-5.0-ul-channel_4-trial-1-celsius-liquid,25,
