copy,copy,copy,copy
6061.5,measure-aspirate-5.0-ul-channel_4-trial-7-samples-duration,7.805256367,
6061.8,measure-aspirate-5.0-ul-channel_4-trial-7-samples-count,40,
6090.9,measure-dispense-5.0-ul-channel_4-trial-7-celsius-pipette,23.87043762,
6091.2,measure-dispense-5.0-ul-channel_4-trial-7-humidity-pipette,43.1158905,
6091.5,measure-dispense-5.0-ul-channel_4-trial-7-celsius-air,19.9,
6091.8,measure-dispense-5.0-ul-channel_4-trial-7-humidity-air,53,
6092.1,measure-dispense-5.0-ul-channel_4-trial-7-pascals-air,1000,
6092.4,measure-dispense-5.0-ul-channel_4-trial-7-celsius-liquid,25,
6092.7,measure-dispense-5.0-ul-channel_4-trial-7-grams-average,19.78382056,
6093,measure-dispense-5.0-ul-channel_4-trial-7-grams-cv,1.68E-07,
6093.3,measure-dispense-5.0-ul-channel_4-trial-7-grams-min,19.78382,
6093.6,measure-dispense-5.0-ul-channel_4-trial-7-grams-max,19.78384,
6093.9,measure-dispense-5.0-ul-channel_4-trial-7-samples-start-time,1780771473,
6094.2,measure-dispense-5.0-ul-channel_4-trial-7-samples-duration,8.814501047,
6094.5,measure-dispense-5.0-ul-channel_4-trial-7-samples-count,36,
6159.7,measure-init-5.0-ul-channel_4-trial-8-celsius-pipette,23.89179993,
6160,measure-init-5.0-ul-channel_4-trial-8-humidity-pipette,42.93431091,
6160.3,measure-init-5.0-ul-channel_4-trial-8-celsius-air,19.9,
6160.6,measure-init-5.0-ul-channel_4-trial-8-humidity-air,53,
6160.9,measure-init-5.0-ul-channel_4-trial-8-pascals-air,1000,
6161.2,measure-init-5.0-ul-channel_4-trial-8-celsius-liquid,25,
6161.5,measure-init-5.0-ul-channel_4-trial-8-grams-average,19.783655,
6161.8,measure-init-5.0-ul-channel_4-trial-8-grams-cv,4.48E-07,
6162.1,measure-init-5.0-ul-channel_4-trial-8-grams-min,19.78364,
6162.4,measure-init-5.0-ul-channel_4-trial-8-grams-max,19.78367,
6162.7,measure-init-5.0-ul-channel_4-trial-8-samples-start-time,1780771541,
6163,measure-init-5.0-ul-channel_4-trial-8-samples-duration,9.831579685,
6163.3,measure-init-5.0-ul-channel_4-trial-8-samples-count,50,
6194.1,measure-aspirate-5.0-ul-channel_4-trial-8-celsius-pipette,23.89179993,
6194.4,measure-aspirate-5.0-ul-channel_4-trial-8-humidity-pipette,43.08842468,
6194.7,measure-aspirate-5.0-ul-channel_4-trial-8-celsius-air,19.9,
6195,measure-aspirate-5.0-ul-channel_4-trial-8-humidity-air,53.3,
6195.3,measure-aspirate-5.0-ul-channel_4-trial-8-pascals-air,1000,
6195.6,measure-aspirate-5.0-ul-channel_4-trial-8-celsius-liquid,25,
6195.9,measure-aspirate-5.0-ul-channel_4-trial-8-grams-average,19.777894,
6196.2,measure-aspirate-5.0-ul-channel_4-trial-8-grams-cv,2.51E-07,
6196.5,measure-aspirate-5.0-ul-channel_4-trial-8-grams-min,19.77789,
6196.8,measure-aspirate-5.0-ul-channel_4-trial-8-grams-max,19.7779,
6197.1,measure-aspirate-5.0-ul-channel_4-trial-8-samples-start-time,1780771578,
6197.4,measure-aspirate-5.0-ul-channel_4-trial-8-samples-duration,6.825201988,
6197.7,measure-aspirate-5.0-ul-channel_4-trial-8-samples-count,35,
6226.8,measure-dispense-5.0-ul-channel_4-trial-8-celsius-pipette,23.89179993,
6227.1,measure-dispense-5.0-ul-channel_4-trial-8-humidity-pipette,43.32341003,
6227.4,measure-dispense-5.0-ul-channel_4-trial-8-celsius-air,19.9,
6227.7,measure-dispense-5.0-ul-channel_4-trial-8-humidity-air,53.6,
6228,measure-dispense-5.0-ul-channel_4-trial-8-pascals-air,1000,
6228.3,measure-dispense-5.0-ul-channel_4-trial-8-celsius-liquid,25,
6228.6,measure-dispense-5.0-ul-channel_4-trial-8-grams-average,19.78324,
6228.9,measure-dispense-5.0-ul-channel_4-trial-8-grams-cv,0,
6229.2,measure-dispense-5.0-ul-channel_4-trial-8-grams-min,19.78324,
6229.5,measure-dispense-5.0-ul-channel_4-trial-8-grams-max,19.78324,
6229.8,measure-dispense-5.0-ul-channel_4-trial-8-samples-start-time,1780771610,
6230.1,measure-dispense-5.0-ul-channel_4-trial-8-samples-duration,7.231767416,
6230.4,measure-dispense-5.0-ul-channel_4-trial-8-samples-count,37,
6295.7,measure-init-5.0-ul-channel_4-trial-9-celsius-pipette,23.87043762,
6296,measure-init-5.0-ul-channel_4-trial-9-humidity-pipette,43.45463562,
6296.3,measure-init-5.0-ul-channel_4-trial-9-celsius-air,19.9,
6296.6,measure-init-5.0-ul-channel_4-trial-9-humidity-air,53.5,
6296.9,measure-init-5.0-ul-channel_4-trial-9-pascals-air,1000,
6297.2,measure-init-5.0-ul-channel_4-trial-9-celsius-liquid,25,
6297.5,measure-init-5.0-ul-channel_4-trial-9-grams-average,19.78318216,
6297.8,measure-init-5.0-ul-channel_4-trial-9-grams-cv,2.10E-07,
6298.1,measure-init-5.0-ul-channel_4-trial-9-grams-min,19.78318,
6298.4,measure-init-5.0-ul-channel_4-trial-9-grams-max,19.78319,
6298.7,measure-init-5.0-ul-channel_4-trial-9-samples-start-time,1780771676,
6299,measure-init-5.0-ul-channel_4-trial-9-samples-duration,9.975430727,
6299.3,measure-init-5.0-ul-channel_4-trial-9-samples-count,51,
6330.2,measure-aspirate-5.0-ul-channel_4-trial-9-celsius-pipette,23.87043762,
6330.5,measure-aspirate-5.0-ul-channel_4-trial-9-humidity-pipette,43.27763367,
6330.8,measure-aspirate-5.0-ul-channel_4-trial-9-celsius-air,19.9,
6331.1,measure-aspirate-5.0-ul-channel_4-trial-9-humidity-air,53.2,
6331.4,measure-aspirate-5.0-ul-channel_4-trial-9-pascals-air,1000,
6331.7,measure-aspirate-5.0-ul-channel_4-trial-9-celsius-liquid,25,
6332,measure-aspirate-5.0-ul-channel_4-trial-9-grams-average,19.77763054,
6332.3,measure-aspirate-5.0-ul-channel_4-trial-9-grams-cv,1.16E-07,
6332.6,measure-aspirate-5.0-ul-channel_4-trial-9-grams-min,19.77763,
6332.9,measure-aspirate-5.0-ul-channel_4-trial-9-grams-max,19.77764,
6333.2,measure-aspirate-5.0-ul-channel_4-trial-9-samples-start-time,1780771711,
6333.5,measure-aspirate-5.0-ul-channel_4-trial-9-samples-duration,9.765381098,
6333.8,measure-aspirate-5.0-ul-channel_4-trial-9-samples-count,37,
6362.9,measure-dispense-5.0-ul-channel_4-trial-9-celsius-pipette,23.91316223,
6363.2,measure-dispense-5.0-ul-channel_4-trial-9-humidity-pipette,42.91447449,
6363.5,measure-dispense-5.0-ul-channel_4-trial-9-celsius-air,19.9,
6363.8,measure-dispense-5.0-ul-channel_4-trial-9-humidity-air,53,
6364.1,measure-dispense-5.0-ul-channel_4-trial-9-pascals-air,1000,
6364.4,measure-dispense-5.0-ul-channel_4-trial-9-celsius-liquid,25,
6364.7,measure-dispense-5.0-ul-channel_4-trial-9-grams-average,19.78290944,
6365,measure-dispense-5.0-ul-channel_4-trial-9-grams-cv,1.17E-07,
6365.3,measure-dispense-5.0-ul-channel_4-trial-9-grams-min,19.7829,
6365.6,measure-dispense-5.0-ul-channel_4-trial-9-grams-max,19.78291,
6365.9,measure-dispense-5.0-ul-channel_4-trial-9-samples-start-time,1780771747,
6366.2,measure-dispense-5.0-ul-channel_4-trial-9-samples-duration,6.980932713,
6366.5,measure-dispense-5.0-ul-channel_4-trial-9-samples-count,36,
6431.9,measure-init-5.0-ul-channel_4-trial-10-celsius-pipette,23.93719482,
6432.2,measure-init-5.0-ul-channel_4-trial-10-humidity-pipette,42.60928345,
6432.5,measure-init-5.0-ul-channel_4-trial-10-celsius-air,19.9,
6432.8,measure-init-5.0-ul-channel_4-trial-10-humidity-air,52.3,
6433.1,measure-init-5.0-ul-channel_4-trial-10-pascals-air,1000,
6433.4,measure-init-5.0-ul-channel_4-trial-10-celsius-liquid,25,
6433.7,measure-init-5.0-ul-channel_4-trial-10-grams-average,19.7827856,
6434,measure-init-5.0-ul-channel_4-trial-10-grams-cv,2.53E-07,
6434.3,measure-init-5.0-ul-channel_4-trial-10-grams-min,19.78278,
6434.6,measure-init-5.0-ul-channel_4-trial-10-grams-max,19.78279,
6434.9,measure-init-5.0-ul-channel_4-trial-10-samples-start-time,1780771813,
6435.2,measure-init-5.0-ul-channel_4-trial-10-samples-duration,9.770961285,
6435.5,measure-init-5.0-ul-channel_4-trial-10-samples-count,50,
6466.4,measure-aspirate-5.0-ul-channel_4-trial-10-celsius-pipette,23.91316223,
6466.7,measure-aspirate-5.0-ul-channel_4-trial-10-humidity-pipette,42.24002075,
6467,measure-aspirate-5.0-ul-channel_4-trial-10-celsius-air,19.9,
6467.3,measure-aspirate-5.0-ul-channel_4-trial-10-humidity-air,51.9,
6467.6,measure-aspirate-5.0-ul-channel_4-trial-10-pascals-air,1000,
6467.9,measure-aspirate-5.0-ul-channel_4-trial-10-celsius-liquid,25,
6468.2,measure-aspirate-5.0-ul-channel_4-trial-10-grams-average,19.77737,
6468.5,measure-aspirate-5.0-ul-channel_4-trial-10-grams-cv,0,
6468.8,measure-aspirate-5.0-ul-channel_4-trial-10-grams-min,19.77737,
6469.1,measure-aspirate-5.0-ul-channel_4-trial-10-grams-max,19.77737,
6469.4,measure-aspirate-5.0-ul-channel_4-trial-10-samples-start-time,1780771850,
6469.7,measure-aspirate-5.0-ul-channel_4-trial-10-samples-duration,6.816153288,
6470,measure-aspirate-5.0-ul-channel_4-trial-10-samples-count,35,
6499.1,measure-dispense-5.0-ul-channel_4-trial-10-celsius-pipette,23.89179993,
6499.4,measure-dispense-5.0-ul-channel_4-trial-10-humidity-pipette,41.89212036,
6499.7,measure-dispense-5.0-ul-channel_4-trial-10-celsius-air,19.9,
6500,measure-dispense-5.0-ul-channel_4-trial-10-humidity-air,51.9,
6500.3,measure-dispense-5.0-ul-channel_4-trial-10-pascals-air,1000,
6500.6,measure-dispense-5.0-ul-channel_4-trial-10-celsius-liquid,25,
6500.9,measure-dispense-5.0-ul-channel_4-trial-10-grams-average,19.78246675,
6501.2,measure-dispense-5.0-ul-channel_4-trial-10-grams-cv,2.40E-07,
6501.5,measure-dispense-5.0-ul-channel_4-trial-10-grams-min,19.78246,
6501.8,measure-dispense-5.0-ul-channel_4-trial-10-grams-max,19.78247,
6502.1,measure-dispense-5.0-ul-channel_4-trial-10-samples-start-time,1780771882,
6502.4,measure-dispense-5.0-ul-channel_4-trial-10-samples-duration,7.804546833,
6502.7,measure-dispense-5.0-ul-channel_4-trial-10-samples-count,40,
10631.5,measure-init-5.0-ul-channel_5-trial-1-celsius-pipette,24.16952515,
10631.9,measure-init-5.0-ul-channel_5-trial-1-humidity-pipette,41.27870178,
10632.2,measure-init-5.0-ul-channel_5-trial-1-celsius-air,20,
10632.5,measure-init-5.0-ul-channel_5-trial-1-humidity-air,52.7,
10632.9,measure-init-5.0-ul-channel_5-trial-1-pascals-air,1000,
10633.2,measure-init-5.0-ul-channel_5-trial-1-celsius-liquid,25,
10633.5,measure-init-5.0-ul-channel_5-trial-1-grams-average,19.7718142,
10633.8,measure-init-5.0-ul-channel_5-trial-1-grams-cv,2.52E-07,
10634.1,measure-init-5.0-ul-channel_5-trial-1-grams-min,19.77181,
10634.5,measure-init-5.0-ul-channel_5-trial-1-grams-max,19.77182,
10634.8,measure-init-5.0-ul-channel_5-trial-1-samples-start-time,1780776012,
10635.1,measure-init-5.0-ul-channel_5-trial-1-samples-duration,9.812990427,
10635.4,measure-init-5.0-ul-channel_5-trial-1-samples-count,50,
10666.9,measure-aspirate-5.0-ul-channel_5-trial-1-celsius-pipette,24.21224976,
10667.3,measure-aspirate-5.0-ul-channel_5-trial-1-humidity-pipette,42.02639771,
10667.6,measure-aspirate-5.0-ul-channel_5-trial-1-celsius-air,20,
10667.9,measure-aspirate-5.0-ul-channel_5-trial-1-humidity-air,53.4,
10668.2,measure-aspirate-5.0-ul-channel_5-trial-1-pascals-air,1000,
10668.6,measure-aspirate-5.0-ul-channel_5-trial-1-celsius-liquid,25,
10668.9,measure-aspirate-5.0-ul-channel_5-trial-1-grams-average,19.76635216,
10669.2,measure-aspirate-5.0-ul-channel_5-trial-1-grams-cv,2.11E-07,
10669.5,measure-aspirate-5.0-ul-channel_5-trial-1-grams-min,19.76635,
10669.9,measure-aspirate-5.0-ul-channel_5-trial-1-grams-max,19.76636,
10670.2,measure-aspirate-5.0-ul-channel_5-trial-1-samples-start-time,1780776050,
10670.5,measure-aspirate-5.0-ul-channel_5-trial-1-samples-duration,7.232279778,
10670.8,measure-aspirate-5.0-ul-channel_5-trial-1-samples-count,37,
10700.5,measure-dispense-5.0-ul-channel_5-trial-1-celsius-pipette,24.16952515,
10700.9,measure-dispense-5.0-ul-channel_5-trial-1-humidity-pipette,42.72677612,
10701.2,measure-dispense-5.0-ul-channel_5-trial-1-celsius-air,20,
10701.5,measure-dispense-5.0-ul-channel_5-trial-1-humidity-air,53.9,
10701.8,measure-dispense-5.0-ul-channel_5-trial-1-pascals-air,1000,
10702.2,measure-dispense-5.0-ul-channel_5-trial-1-celsius-liquid,25,
10702.5,measure-dispense-5.0-ul-channel_5-trial-1-grams-average,19.77131972,
10702.8,measure-dispense-5.0-ul-channel_5-trial-1-grams-cv,8.43E-08,
10703.2,measure-dispense-5.0-ul-channel_5-trial-1-grams-min,19.77131,
10703.5,measure-dispense-5.0-ul-channel_5-trial-1-grams-max,19.77132,
10703.8,measure-dispense-5.0-ul-channel_5-trial-1-samples-start-time,1780776084,
10704.1,measure-dispense-5.0-ul-channel_5-trial-1-samples-duration,6.969063044,
10704.5,measure-dispense-5.0-ul-channel_5-trial-1-samples-count,36,
10768.2,measure-init-5.0-ul-channel_5-trial-2-celsius-pipette,24.16952515,
10768.5,measure-init-5.0-ul-channel_5-trial-2-humidity-pipette,42.74966431,
10768.8,measure-init-5.0-ul-channel_5-trial-2-celsius-air,20,
10769.2,measure-init-5.0-ul-channel_5-trial-2-humidity-air,53.4,
10769.5,measure-init-5.0-ul-channel_5-trial-2-pascals-air,1000,
10769.8,measure-init-5.0-ul-channel_5-trial-2-celsius-liquid,25,
10770.1,measure-init-5.0-ul-channel_5-trial-2-grams-average,19.7713144,
10770.5,measure-init-5.0-ul-channel_5-trial-2-grams-cv,2.54E-07,
10770.8,measure-init-5.0-ul-channel_5-trial-2-grams-min,19.77131,
10771.1,measure-init-5.0-ul-channel_5-trial-2-grams-max,19.77132,
10771.4,measure-init-5.0-ul-channel_5-trial-2-samples-start-time,1780776149,
10771.8,measure-init-5.0-ul-channel_5-trial-2-samples-duration,9.789758682,
10772.1,measure-init-5.0-ul-channel_5-trial-2-samples-count,50,
10803.7,measure-aspirate-5.0-ul-channel_5-trial-2-celsius-pipette,24.15083313,
10804,measure-aspirate-5.0-ul-channel_5-trial-2-humidity-pipette,42.28427124,
10804.4,measure-aspirate-5.0-ul-channel_5-trial-2-celsius-air,20,
10804.7,measure-aspirate-5.0-ul-channel_5-trial-2-humidity-air,53,
10805,measure-aspirate-5.0-ul-channel_5-trial-2-pascals-air,1000,
10805.3,measure-aspirate-5.0-ul-channel_5-trial-2-celsius-liquid,25,
10805.7,measure-aspirate-5.0-ul-channel_5-trial-2-grams-average,19.76596957,
10806,measure-aspirate-5.0-ul-channel_5-trial-2-grams-cv,1.03E-07,
10806.3,measure-aspirate-5.0-ul-channel_5-trial-2-grams-min,19.76596,
10806.6,measure-aspirate-5.0-ul-channel_5-trial-2-grams-max,19.76597,
10807,measure-aspirate-5.0-ul-channel_5-trial-2-samples-start-time,1780776185,
10807.3,measure-aspirate-5.0-ul-channel_5-trial-2-samples-duration,9.197646379,
10807.6,measure-aspirate-5.0-ul-channel_5-trial-2-samples-count,47,
10837.3,measure-dispense-5.0-ul-channel_5-trial-2-celsius-pipette,24.16952515,
10837.6,measure-dispense-5.0-ul-channel_5-trial-2-humidity-pipette,41.77156067,
10838,measure-dispense-5.0-ul-channel_5-trial-2-celsius-air,20,
10838.3,measure-dispense-5.0-ul-channel_5-trial-2-humidity-air,52.1,
10838.6,measure-dispense-5.0-ul-channel_5-trial-2-pascals-air,1000,
10838.9,measure-dispense-5.0-ul-channel_5-trial-2-celsius-liquid,25,
10839.3,measure-dispense-5.0-ul-channel_5-trial-2-grams-average,19.77112,
10839.6,measure-dispense-5.0-ul-channel_5-trial-2-grams-cv,0,
10839.9,measure-dispense-5.0-ul-channel_5-trial-2-grams-min,19.77112,
10840.2,measure-dispense-5.0-ul-channel_5-trial-2-grams-max,19.77112,
10840.6,measure-dispense-5.0-ul-channel_5-trial-2-samples-start-time,1780776220,
10840.9,measure-dispense-5.0-ul-channel_5-trial-2-samples-duration,7.806501627,
10841.2,measure-dispense-5.0-ul-channel_5-trial-2-samples-count,40,
10904.9,measure-init-5.0-ul-channel_5-trial-3-celsius-pipette,24.16952515,
10905.2,measure-init-5.0-ul-channel_5-trial-3-humidity-pipette,41.34584045,
10905.6,measure-init-5.0-ul-channel_5-trial-3-celsius-air,20,
10905.9,measure-init-5.0-ul-channel_5-trial-3-humidity-air,52.4,
10906.2,measure-init-5.0-ul-channel_5-trial-3-pascals-air,1000,
10906.6,measure-init-5.0-ul-channel_5-trial-3-celsius-liquid,25,
10906.9,measure-init-5.0-ul-channel_5-trial-3-grams-average,19.7710782,
10907.2,measure-init-5.0-ul-channel_5-trial-3-grams-cv,4.17E-07,
10907.5,measure-init-5.0-ul-channel_5-trial-3-grams-min,19.77107,
10907.9,measure-init-5.0-ul-channel_5-trial-3-grams-max,19.77109,
10908.2,measure-init-5.0-ul-channel_5-trial-3-samples-start-time,1780776286,
10908.5,measure-init-5.0-ul-channel_5-trial-3-samples-duration,9.824673414,
10908.8,measure-init-5.0-ul-channel_5-trial-3-samples-count,50,
10940.5,measure-aspirate-5.0-ul-channel_5-trial-3-celsius-pipette,24.19088745,
10940.8,measure-aspirate-5.0-ul-channel_5-trial-3-humidity-pipette,41.87686157,
10941.1,measure-aspirate-5.0-ul-channel_5-trial-3-celsius-air,20,
10941.5,measure-aspirate-5.0-ul-channel_5-trial-3-humidity-air,52.9,
10941.8,measure-aspirate-5.0-ul-channel_5-trial-3-pascals-air,1000,
10942.1,measure-aspirate-5.0-ul-channel_5-trial-3-celsius-liquid,25,
10942.5,measure-aspirate-5.0-ul-channel_5-trial-3-grams-average,19.76568,
10942.8,measure-aspirate-5.0-ul-channel_5-trial-3-grams-cv,0,
10943.1,measure-aspirate-5.0-ul-channel_5-trial-3-grams-min,19.76568,
10943.4,measure-aspirate-5.0-ul-channel_5-trial-3-grams-max,19.76568,
10943.8,measure-aspirate-5.0-ul-channel_5-trial-3-samples-start-time,1780776324,
10944.1,measure-aspirate-5.0-ul-channel_5-trial-3-samples-duration,7.180924892,
10944.4,measure-aspirate-5.0-ul-channel_5-trial-3-samples-count,37,
10974.1,measure-dispense-5.0-ul-channel_5-trial-3-celsius-pipette,24.19088745,
10974.5,measure-dispense-5.0-ul-channel_5-trial-3-humidity-pipette,42.09658813,
10974.8,measure-dispense-5.0-ul-channel_5-trial-3-celsius-air,20,
10975.1,measure-dispense-5.0-ul-channel_5-trial-3-humidity-air,52.9,
10975.4,measure-dispense-5.0-ul-channel_5-trial-3-pascals-air,1000,
10975.8,measure-dispense-5.0-ul-channel_5-trial-3-celsius-liquid,25,
10976.1,measure-dispense-5.0-ul-channel_5-trial-3-grams-average,19.77080767,
10976.4,measure-dispense-5.0-ul-channel_5-trial-3-grams-cv,2.16E-07,
10976.7,measure-dispense-5.0-ul-channel_5-trial-3-grams-min,19.7708,
10977.1,measure-dispense-5.0-ul-channel_5-trial-3-grams-max,19.77081,
10977.4,measure-dispense-5.0-ul-channel_5-trial-3-samples-start-time,1780776356,
10977.7,measure-dispense-5.0-ul-channel_5-trial-3-samples-duration,9.167986155,
10978,measure-dispense-5.0-ul-channel_5-trial-3-samples-count,43,
11041.7,measure-init-5.0-ul-channel_5-trial-4-celsius-pipette,24.19088745,
11042,measure-init-5.0-ul-channel_5-trial-4-humidity-pipette,41.70747375,
11042.4,measure-init-5.0-ul-channel_5-trial-4-celsius-air,19.9,
11042.7,measure-init-5.0-ul-channel_5-trial-4-humidity-air,52,
11043,measure-init-5.0-ul-channel_5-trial-4-pascals-air,1000,
11043.3,measure-init-5.0-ul-channel_5-trial-4-celsius-liquid,25,
11043.7,measure-init-5.0-ul-channel_5-trial-4-grams-average,19.7707638,
11044,measure-init-5.0-ul-channel_5-trial-4-grams-cv,2.48E-07,
11044.3,measure-init-5.0-ul-channel_5-trial-4-grams-min,19.77076,
11044.7,measure-init-5.0-ul-channel_5-trial-4-grams-max,19.77077,
11045,measure-init-5.0-ul-channel_5-trial-4-samples-start-time,1780776423,
11045.3,measure-init-5.0-ul-channel_5-trial-4-samples-duration,9.842361689,
11045.6,measure-init-5.0-ul-channel_5-trial-4-samples-count,50,
11077.3,measure-aspirate-5.0-ul-channel_5-trial-4-celsius-pipette,24.16952515,
11077.7,measure-aspirate-5.0-ul-channel_5-trial-4-humidity-pipette,41.20545959,
11078,measure-aspirate-5.0-ul-channel_5-trial-4-celsius-air,19.9,
11078.3,measure-aspirate-5.0-ul-channel_5-trial-4-humidity-air,51.7,
11078.6,measure-aspirate-5.0-ul-channel_5-trial-4-pascals-air,1000,
11078.9,measure-aspirate-5.0-ul-channel_5-trial-4-celsius-liquid,25,
11079.3,measure-aspirate-5.0-ul-channel_5-trial-4-grams-average,19.76536095,
11079.6,measure-aspirate-5.0-ul-channel_5-trial-4-grams-cv,1.50E-07,
11079.9,measure-aspirate-5.0-ul-channel_5-trial-4-grams-min,19.76536,
11080.2,measure-aspirate-5.0-ul-channel_5-trial-4-grams-max,19.76537,
11080.6,measure-aspirate-5.0-ul-channel_5-trial-4-samples-start-time,1780776460,
11080.9,measure-aspirate-5.0-ul-channel_5-trial-4-samples-duration,8.188561201,
11081.2,measure-aspirate-5.0-ul-channel_5-trial-4-samples-count,42,
11110.9,measure-dispense-5.0-ul-channel_5-trial-4-celsius-pipette,24.16952515,
11111.3,measure-dispense-5.0-ul-channel_5-trial-4-humidity-pipette,40.72784424,
11111.6,measure-dispense-5.0-ul-channel_5-trial-4-celsius-air,19.9,
11111.9,measure-dispense-5.0-ul-channel_5-trial-4-humidity-air,51.6,
11112.2,measure-dispense-5.0-ul-channel_5-trial-4-pascals-air,1000,
11112.6,measure-dispense-5.0-ul-channel_5-trial-4-celsius-liquid,25,
11112.9,measure-dispense-5.0-ul-channel_5-trial-4-grams-average,19.77045372,
11113.2,measure-dispense-5.0-ul-channel_5-trial-4-grams-cv,2.93E-07,
11113.6,measure-dispense-5.0-ul-channel_5-trial-4-grams-min,19.77045,
11113.9,measure-dispense-5.0-ul-channel_5-trial-4-grams-max,19.77047,
11114.2,measure-dispense-5.0-ul-channel_5-trial-4-samples-start-time,1780776493,
11114.5,measure-dispense-5.0-ul-channel_5-trial-4-samples-duration,9.002053022,
11114.9,measure-dispense-5.0-ul-channel_5-trial-4-samples-count,43,
11178.5,measure-init-5.0-ul-channel_5-trial-5-celsius-pipette,24.21224976,
11178.9,measure-init-5.0-ul-channel_5-trial-5-humidity-pipette,40.97505188,
11179.2,measure-init-5.0-ul-channel_5-trial-5-celsius-air,19.9,
11179.5,measure-init-5.0-ul-channel_5-trial-5-humidity-air,52,
11179.9,measure-init-5.0-ul-channel_5-trial-5-pascals-air,1000,
11180.2,measure-init-5.0-ul-channel_5-trial-5-celsius-liquid,25,
11180.5,measure-init-5.0-ul-channel_5-trial-5-grams-average,19.7704066,
11180.9,measure-init-5.0-ul-channel_5-trial-5-grams-cv,2.42E-07,
11181.2,measure-init-5.0-ul-channel_5-trial-5-grams-min,19.7704,
11181.5,measure-init-5.0-ul-channel_5-trial-5-grams-max,19.77041,
11181.8,measure-init-5.0-ul-channel_5-trial-5-samples-start-time,1780776559,
11182.2,measure-init-5.0-ul-channel_5-trial-5-samples-duration,9.819553137,
11182.5,measure-init-5.0-ul-channel_5-trial-5-samples-count,50,
11214.1,measure-aspirate-5.0-ul-channel_5-trial-5-celsius-pipette,24.16952515,
11214.5,measure-aspirate-5.0-ul-channel_5-trial-5-humidity-pipette,41.37483215,
11214.8,measure-aspirate-5.0-ul-channel_5-trial-5-celsius-air,19.9,
11215.1,measure-aspirate-5.0-ul-channel_5-trial-5-humidity-air,52.5,
11215.4,measure-aspirate-5.0-ul-channel_5-trial-5-pascals-air,1000,
11215.8,measure-aspirate-5.0-ul-channel_5-trial-5-celsius-liquid,25,
11216.1,measure-aspirate-5.0-ul-channel_5-trial-5-grams-average,19.76507488,
11216.4,measure-aspirate-5.0-ul-channel_5-trial-5-grams-cv,4.68E-07,
11216.8,measure-aspirate-5.0-ul-channel_5-trial-5-grams-min,19.76507,
11217.1,measure-aspirate-5.0-ul-channel_5-trial-5-grams-max,19.7651,
11217.4,measure-aspirate-5.0-ul-channel_5-trial-5-samples-start-time,1780776595,
11217.8,measure-aspirate-5.0-ul-channel_5-trial-5-samples-duration,9.802591324,
11218.1,measure-aspirate-5.0-ul-channel_5-trial-5-samples-count,41,
11247.8,measure-dispense-5.0-ul-channel_5-trial-5-celsius-pipette,24.16952515,
11248.2,measure-dispense-5.0-ul-channel_5-trial-5-humidity-pipette,42.22018433,
11248.5,measure-dispense-5.0-ul-channel_5-trial-5-celsius-air,20,
11248.8,measure-dispense-5.0-ul-channel_5-trial-5-humidity-air,53.4,
11249.2,measure-dispense-5.0-ul-channel_5-trial-5-pascals-air,1000,
11249.5,measure-dispense-5.0-ul-channel_5-trial-5-celsius-liquid,25,
11249.8,measure-dispense-5.0-ul-channel_5-trial-5-grams-average,19.77013946,
11250.1,measure-dispense-5.0-ul-channel_5-trial-5-grams-cv,1.66E-07,
11250.5,measure-dispense-5.0-ul-channel_5-trial-5-grams-min,19.77012,
11250.8,measure-dispense-5.0-ul-channel_5-trial-5-grams-max,19.77014,
11251.1,measure-dispense-5.0-ul-channel_5-trial-5-samples-start-time,1780776630,
11251.4,measure-dispense-5.0-ul-channel_5-trial-5-samples-duration,8.785399675,
11251.8,measure-dispense-5.0-ul-channel_5-trial-5-samples-count,37,
11315.5,measure-init-5.0-ul-channel_5-trial-6-celsius-pipette,24.16952515,
11315.8,measure-init-5.0-ul-channel_5-trial-6-humidity-pipette,42.7572937,
11316.2,measure-init-5.0-ul-channel_5-trial-6-celsius-air,20,
11316.5,measure-init-5.0-ul-channel_5-trial-6-humidity-air,53.5,
11316.8,measure-init-5.0-ul-channel_5-trial-6-pascals-air,1000,
11317.2,measure-init-5.0-ul-channel_5-trial-6-celsius-liquid,25,
11317.5,measure-init-5.0-ul-channel_5-trial-6-grams-average,19.7700866,
11317.8,measure-init-5.0-ul-channel_5-trial-6-grams-cv,2.42E-07,
11318.2,measure-init-5.0-ul-channel_5-trial-6-grams-min,19.77008,
11318.5,measure-init-5.0-ul-channel_5-trial-6-grams-max,19.77009,
11318.8,measure-init-5.0-ul-channel_5-trial-6-samples-start-time,1780776696,
11319.1,measure-init-5.0-ul-channel_5-trial-6-samples-duration,9.770757198,
11319.5,measure-init-5.0-ul-channel_5-trial-6-samples-count,50,
11351.1,measure-aspirate-5.0-ul-channel_5-trial-6-celsius-pipette,24.19088745,
11351.4,measure-aspirate-5.0-ul-channel_5-trial-6-humidity-pipette,42.42007446,
11351.8,measure-aspirate-5.0-ul-channel_5-trial-6-celsius-air,20,
11352.1,measure-aspirate-5.0-ul-channel_5-trial-6-humidity-air,53,
11352.4,measure-aspirate-5.0-ul-channel_5-trial-6-pascals-air,1000,
11352.7,measure-aspirate-5.0-ul-channel_5-trial-6-celsius-liquid,25,
11353.1,measure-aspirate-5.0-ul-channel_5-trial-6-grams-average,19.76455634,
