5689.30,volume-dispense-200.0-trial_5-average,200.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-9-grams-cv,1380.30,0.00,MeasurementType.DISPENSE,blank,ul,channel_1,trial,9.00,grams,cv,,,,,,,,,,,,,,,
5689.40,volume-dispense-200.0-trial_5-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-9-grams-min,1380.30,204.44,MeasurementType.DISPENSE,blank,ul,channel_1,trial,9.00,grams,min,,,,,,,,,,,,,,,
5689.50,volume-dispense-200.0-trial_5-d,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-9-grams-max,1380.40,204.44,MeasurementType.DISPENSE,blank,ul,channel_1,trial,9.00,grams,max,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_5-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-9-samples-start-time,1380.50,1782897793.90,MeasurementType.DISPENSE,blank,ul,channel_1,trial,9.00,samples,start,time,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_5-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-9-samples-duration,1380.60,9.78,MeasurementType.DISPENSE,blank,ul,channel_1,trial,9.00,samples,duration,,,,,,,,,,,,,,,
5689.50,volume-aspirate-200.0-trial_6-average,199.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-9-samples-count,1380.70,50.00,MeasurementType.DISPENSE,blank,ul,channel_1,trial,9.00,samples,count,,,,,,,,,,,,,,,
5689.60,volume-aspirate-200.0-trial_6-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-celsius-pipette,1436.00,26.03,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,celsius,pipette,,,,,,,,,,,,,,,
5689.70,volume-aspirate-200.0-trial_6-d,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-humidity-pipette,1436.10,42.51,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,humidity,pipette,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_6-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-celsius-air,1436.20,20.20,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,celsius,air,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_6-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-humidity-air,1436.20,48.90,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,humidity,air,,,,,,,,,,,,,,,
5689.80,volume-dispense-200.0-trial_6-average,199.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-pascals-air,1436.30,1000.00,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,pascals,air,,,,,,,,,,,,,,,
5689.90,volume-dispense-200.0-trial_6-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-celsius-liquid,1436.40,25.00,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,celsius,liquid,,,,,,,,,,,,,,,
5690.00,volume-dispense-200.0-trial_6-d,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-grams-average,1436.50,204.43,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,grams,average,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_6-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-grams-cv,1436.60,0.00,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,grams,cv,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_6-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-grams-min,1436.60,204.43,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,grams,min,,,,,,,,,,,,,,,
5690.10,volume-aspirate-200.0-trial_7-average,199.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-grams-max,1436.70,204.43,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,grams,max,,,,,,,,,,,,,,,
5690.20,volume-aspirate-200.0-trial_7-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-samples-start-time,1436.80,1782897851.50,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,samples,start,time,,,,,,,,,,,,,,
5690.30,volume-aspirate-200.0-trial_7-d,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-samples-duration,1436.80,7.01,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,samples,duration,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_7-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-blank-ul-channel_1-trial-10-samples-count,1436.90,17.00,MeasurementType.INIT,blank,ul,channel_1,trial,10.00,samples,count,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_7-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-celsius-pipette,1466.80,26.03,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,celsius,pipette,,,,,,,,,,,,,,,
5690.40,volume-dispense-200.0-trial_7-average,199.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-humidity-pipette,1466.90,42.06,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,humidity,pipette,,,,,,,,,,,,,,,
5690.40,volume-dispense-200.0-trial_7-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-celsius-air,1467.00,20.20,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,celsius,air,,,,,,,,,,,,,,,
5690.50,volume-dispense-200.0-trial_7-d,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-humidity-air,1467.10,48.80,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,humidity,air,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_7-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-pascals-air,1467.20,1000.00,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,pascals,air,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_7-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-celsius-liquid,1467.20,25.00,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,celsius,liquid,,,,,,,,,,,,,,,
5690.70,volume-aspirate-200.0-trial_8-average,199.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-grams-average,1467.30,204.43,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,grams,average,,,,,,,,,,,,,,,
5690.70,volume-aspirate-200.0-trial_8-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-grams-cv,1467.40,0.00,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,grams,cv,,,,,,,,,,,,,,,
5690.80,volume-aspirate-200.0-trial_8-d,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-grams-min,1467.50,204.43,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,grams,min,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_8-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-grams-max,1467.50,204.43,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,grams,max,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_8-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-samples-start-time,1467.60,1782897884.72,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,samples,start,time,,,,,,,,,,,,,,
5690.90,volume-dispense-200.0-trial_8-average,199.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-samples-duration,1467.70,6.17,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,samples,duration,,,,,,,,,,,,,,,
5691.00,volume-dispense-200.0-trial_8-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-blank-ul-channel_1-trial-10-samples-count,1467.70,12.00,MeasurementType.ASPIRATE,blank,ul,channel_1,trial,10.00,samples,count,,,,,,,,,,,,,,,
5691.10,volume-dispense-200.0-trial_8-d,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-celsius-pipette,1503.50,25.96,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,celsius,pipette,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_8-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-humidity-pipette,1503.60,41.86,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,humidity,pipette,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_8-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-celsius-air,1503.70,20.20,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,celsius,air,,,,,,,,,,,,,,,
5691.20,volume-aspirate-200.0-trial_9-average,199.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-humidity-air,1503.70,48.50,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,humidity,air,,,,,,,,,,,,,,,
5691.30,volume-aspirate-200.0-trial_9-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-pascals-air,1503.80,1000.00,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,pascals,air,,,,,,,,,,,,,,,
5691.40,volume-aspirate-200.0-trial_9-d,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-celsius-liquid,1503.90,25.00,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,celsius,liquid,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_9-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-grams-average,1503.90,204.42,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,grams,average,,,,,,,,,,,,,,,
0.00,volume-aspirate-200.0-trial_9-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-grams-cv,1504.00,0.00,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,grams,cv,,,,,,,,,,,,,,,
5691.50,volume-dispense-200.0-trial_9-average,199.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-grams-min,1504.10,204.42,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,grams,min,,,,,,,,,,,,,,,
5691.50,volume-dispense-200.0-trial_9-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-grams-max,1504.10,204.42,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,grams,max,,,,,,,,,,,,,,,
5691.60,volume-dispense-200.0-trial_9-d,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-samples-start-time,1504.20,1782897921.32,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,samples,start,time,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_9-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-samples-duration,1504.30,2.20,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,samples,duration,,,,,,,,,,,,,,,
0.00,volume-dispense-200.0-trial_9-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-blank-ul-channel_1-trial-10-samples-count,1504.30,12.00,MeasurementType.DISPENSE,blank,ul,channel_1,trial,10.00,samples,count,,,,,,,,,,,,,,,
7131.50,volume-aspirate-1000.0-channel_all-average,996.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-celsius-pipette,1589.20,26.01,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,celsius,pipette,,,,,,,,,,,,,,,
7131.60,volume-aspirate-1000.0-channel_all-cv,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-humidity-pipette,1589.30,43.16,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,humidity,pipette,,,,,,,,,,,,,,,
7131.70,volume-aspirate-1000.0-channel_all-d,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-celsius-air,1589.40,20.20,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,celsius,air,,,,,,,,,,,,,,,
0.00,volume-aspirate-1000.0-channel_all-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-humidity-air,1589.40,48.90,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,humidity,air,,,,,,,,,,,,,,,
0.00,volume-aspirate-1000.0-channel_all-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-pascals-air,1589.50,1000.00,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,pascals,air,,,,,,,,,,,,,,,
7131.70,volume-dispense-1000.0-channel_all-average,996.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-celsius-liquid,1589.60,25.00,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,celsius,liquid,,,,,,,,,,,,,,,
7131.80,volume-dispense-1000.0-channel_all-cv,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-grams-average,1589.70,204.41,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,grams,average,,,,,,,,,,,,,,,
7131.90,volume-dispense-1000.0-channel_all-d,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-grams-cv,1589.70,0.00,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,grams,cv,,,,,,,,,,,,,,,
0.00,volume-dispense-1000.0-channel_all-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-grams-min,1589.80,204.41,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,grams,min,,,,,,,,,,,,,,,
0.00,volume-dispense-1000.0-channel_all-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-grams-max,1589.90,204.41,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,grams,max,,,,,,,,,,,,,,,
7125.40,volume-aspirate-1000.0-channel_1-average,996.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-samples-start-time,1590.00,1782898003.33,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,samples,start,time,,,,,,,,,,,,,,
7125.50,volume-aspirate-1000.0-channel_1-cv,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-samples-duration,1590.10,9.75,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,samples,duration,,,,,,,,,,,,,,,
7125.60,volume-aspirate-1000.0-channel_1-d,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-1-samples-count,1590.10,50.00,MeasurementType.INIT,5.00,ul,channel_1,trial,1.00,samples,count,,,,,,,,,,,,,,,
7125.70,volume-aspirate-1000.0-channel_1-celsius-pipette-avg,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-celsius-pipette,1620.20,25.99,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,celsius,pipette,,,,,,,,,,,,,,,
7125.70,volume-aspirate-1000.0-channel_1-humidity-pipette-avg,40.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-humidity-pipette,1620.30,43.66,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,humidity,pipette,,,,,,,,,,,,,,,
7125.80,volume-dispense-1000.0-channel_1-average,996.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-celsius-air,1620.30,20.20,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,celsius,air,,,,,,,,,,,,,,,
7126.00,volume-dispense-1000.0-channel_1-cv,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-humidity-air,1620.40,49.50,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,humidity,air,,,,,,,,,,,,,,,
7126.00,volume-dispense-1000.0-channel_1-d,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-pascals-air,1620.50,1000.00,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,pascals,air,,,,,,,,,,,,,,,
7126.10,volume-dispense-1000.0-channel_1-celsius-pipette-avg,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-celsius-liquid,1620.60,25.00,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,celsius,liquid,,,,,,,,,,,,,,,
7126.20,volume-dispense-1000.0-channel_1-humidity-pipette-avg,40.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-grams-average,1620.60,204.04,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,grams,average,,,,,,,,,,,,,,,
7126.30,volume-aspirate-1000.0-trial_1-average,997.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-grams-cv,1620.70,0.00,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,grams,cv,,,,,,,,,,,,,,,
7126.40,volume-aspirate-1000.0-trial_1-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-grams-min,1620.80,204.04,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,grams,min,,,,,,,,,,,,,,,
7126.50,volume-aspirate-1000.0-trial_1-d,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-grams-max,1620.80,204.04,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,grams,max,,,,,,,,,,,,,,,
0.00,volume-aspirate-1000.0-trial_1-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-samples-start-time,1620.90,1782898034.32,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,samples,start,time,,,,,,,,,,,,,,
0.00,volume-aspirate-1000.0-trial_1-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-samples-duration,1621.00,9.77,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,samples,duration,,,,,,,,,,,,,,,
7126.60,volume-dispense-1000.0-trial_1-average,997.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.ASPIRATE-5.0-ul-channel_1-trial-1-samples-count,1621.00,50.00,MeasurementType.ASPIRATE,5.00,ul,channel_1,trial,1.00,samples,count,,,,,,,,,,,,,,,
7126.70,volume-dispense-1000.0-trial_1-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-celsius-pipette,1657.80,25.99,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,celsius,pipette,,,,,,,,,,,,,,,
7126.80,volume-dispense-1000.0-trial_1-d,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-humidity-pipette,1657.90,43.78,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,humidity,pipette,,,,,,,,,,,,,,,
0.00,volume-dispense-1000.0-trial_1-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-celsius-air,1658.00,20.20,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,celsius,air,,,,,,,,,,,,,,,
0.00,volume-dispense-1000.0-trial_1-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-humidity-air,1658.00,49.80,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,humidity,air,,,,,,,,,,,,,,,
7126.90,volume-aspirate-1000.0-trial_2-average,996.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-pascals-air,1658.10,1000.00,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,pascals,air,,,,,,,,,,,,,,,
7127.00,volume-aspirate-1000.0-trial_2-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-celsius-liquid,1658.20,25.00,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,celsius,liquid,,,,,,,,,,,,,,,
7127.10,volume-aspirate-1000.0-trial_2-d,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-grams-average,1658.20,204.40,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,grams,average,,,,,,,,,,,,,,,
0.00,volume-aspirate-1000.0-trial_2-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-grams-cv,1658.30,0.00,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,grams,cv,,,,,,,,,,,,,,,
0.00,volume-aspirate-1000.0-trial_2-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-grams-min,1658.40,204.39,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,grams,min,,,,,,,,,,,,,,,
7127.20,volume-dispense-1000.0-trial_2-average,996.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-grams-max,1658.50,204.40,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,grams,max,,,,,,,,,,,,,,,
7127.30,volume-dispense-1000.0-trial_2-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-samples-start-time,1658.50,1782898073.50,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,samples,start,time,,,,,,,,,,,,,,
7127.40,volume-dispense-1000.0-trial_2-d,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-samples-duration,1658.60,8.21,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,samples,duration,,,,,,,,,,,,,,,
0.00,volume-dispense-1000.0-trial_2-celsius-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.DISPENSE-5.0-ul-channel_1-trial-1-samples-count,1658.70,22.00,MeasurementType.DISPENSE,5.00,ul,channel_1,trial,1.00,samples,count,,,,,,,,,,,,,,,
0.00,volume-dispense-1000.0-trial_2-humidity-pipette-avg,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-2-celsius-pipette,1728.30,25.99,MeasurementType.INIT,5.00,ul,channel_1,trial,2.00,celsius,pipette,,,,,,,,,,,,,,,
7127.50,volume-aspirate-1000.0-trial_3-average,997.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-2-humidity-pipette,1728.40,43.65,MeasurementType.INIT,5.00,ul,channel_1,trial,2.00,humidity,pipette,,,,,,,,,,,,,,,
7127.60,volume-aspirate-1000.0-trial_3-cv,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-2-celsius-air,1728.50,20.30,MeasurementType.INIT,5.00,ul,channel_1,trial,2.00,celsius,air,,,,,,,,,,,,,,,
7127.70,volume-aspirate-1000.0-trial_3-d,-0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MeasurementType.INIT-5.0-ul-channel_1-trial-2-humidity-air,1728.60,49.90,MeasurementType.INIT,5.00,ul,channel_1,trial,2.00,humidity,air,,,,,,,,,,,,,,,
